,Dey1.jpg_persistence.pkl,Dey10.jpeg_persistence.pkl,Dey2.jpg_persistence.pkl,Dey3.jpeg_persistence.pkl,Dey4.jpg_persistence.pkl,Dey5.jpg_persistence.pkl,Dey6.jpg_persistence.pkl,Dey7.jpeg_persistence.pkl,Dey8.jpg_persistence.pkl,Dey9.jpg_persistence.pkl,Gen1.jpg_persistence.pkl,Gen10.jpg_persistence.pkl,Gen2.jpg_persistence.pkl,Gen3.jpg_persistence.pkl,Gen4.png_persistence.pkl,Gen5.jpeg_persistence.pkl,Gen6.jpg_persistence.pkl,Gen7.jpg_persistence.pkl,Gen8.jpg_persistence.pkl,Gen9.jpg_persistence.pkl,Goya1.jpg_persistence.pkl,Goya10.jpg_persistence.pkl,Goya2.jpg_persistence.pkl,Goya3.jpg_persistence.pkl,Goya4.jpg_persistence.pkl,Goya5.jpg_persistence.pkl,Goya6.jpg_persistence.pkl,Goya7.jpg_persistence.pkl,Goya8.jpg_persistence.pkl,Goya9.jpg_persistence.pkl,Klimt1.jpg_persistence.pkl,Klimt10.jpeg_persistence.pkl,Klimt2.jpg_persistence.pkl,Klimt3.jpg_persistence.pkl,Klimt4.jpg_persistence.pkl,Klimt5.jpg_persistence.pkl,Klimt6.jpg_persistence.pkl,Klimt7.jpg_persistence.pkl,Klimt8.jpg_persistence.pkl,Klimt9.jpg_persistence.pkl,Mithila1.jpg_persistence.pkl,Mithila10.jpg_persistence.pkl,Mithila2.jpg_persistence.pkl,Mithila3.jpg_persistence.pkl,Mithila4.jpeg_persistence.pkl,Mithila5.jpg_persistence.pkl,Mithila6.jpg_persistence.pkl,Mithila7.jpeg_persistence.pkl,Mithila8.jpeg_persistence.pkl,Mithila9.jpg_persistence.pkl,Raja1.jpg_persistence.pkl,Raja10.jpg_persistence.pkl,Raja2.jpg_persistence.pkl,Raja3.jpg_persistence.pkl,Raja4.jpg_persistence.pkl,Raja5.jpeg_persistence.pkl,Raja6.jpg_persistence.pkl,Raja7.jpg_persistence.pkl,Raja8.jpg_persistence.pkl,Raja9.jpg_persistence.pkl,Ren1.jpg_persistence.pkl,Ren10.jpg_persistence.pkl,Ren2.jpg_persistence.pkl,Ren3.jpg_persistence.pkl,Ren4.jpg_persistence.pkl,Ren5.jpg_persistence.pkl,Ren6.jpg_persistence.pkl,Ren7.jpg_persistence.pkl,Ren8.jpg_persistence.pkl,Ren9.jpeg_persistence.pkl,Robert1.jpg_persistence.pkl,Robert10.jpg_persistence.pkl,Robert2.jpg_persistence.pkl,Robert3.jpg_persistence.pkl,Robert4.jpg_persistence.pkl,Robert5.jpg_persistence.pkl,Robert6.jpg_persistence.pkl,Robert7.jpg_persistence.pkl,Robert8.jpg_persistence.pkl,Robert9.jpg_persistence.pkl,Sid1.jpeg_persistence.pkl,Sid10.jpg_persistence.pkl,Sid2.jpeg_persistence.pkl,Sid3.jpg_persistence.pkl,Sid4.jpg_persistence.pkl,Sid5.jpeg_persistence.pkl,Sid6.jpeg_persistence.pkl,Sid7.jpg_persistence.pkl,Sid8.jpg_persistence.pkl,Sid9.jpg_persistence.pkl,Vin1.jpg_persistence.pkl,Vin10.jpg_persistence.pkl,Vin2.jpg_persistence.pkl,Vin3.jpg_persistence.pkl,Vin4.jpg_persistence.pkl,Vin5.jpg_persistence.pkl,Vin6.jpg_persistence.pkl,Vin7.jpg_persistence.pkl,Vin8.jpeg_persistence.pkl,Vin9.jpg_persistence.pkl
Gen7.jpg_persistence.pkl,5365.0,5201.5,6780.5,5462.5,8025.5,4303.5,4272.0,12430.0,4207.0,6388.5,3943.0,3807.5,4240.0,4249.0,5817.5,3230.0,4200.0,0.0,3391.0,4813.0,5178.5,5578.0,4046.5,4744.0,4094.0,4794.5,2952.0,2570.5,2548.0,3654.5,8844.5,9834.0,11903.0,13154.0,11614.5,7304.5,8201.5,10434.0,6975.5,8627.5,20384.0,18216.5,12236.5,17815.5,15246.5,12180.0,16960.5,13363.0,16738.5,7462.5,4973.0,6474.0,4422.5,5854.0,4295.0,4367.0,5367.0,5038.5,4953.5,5471.0,8233.0,6976.0,16121.5,10738.5,3790.0,9009.5,8875.5,7579.5,15809.0,5891.5,6606.0,5270.5,5940.5,6430.0,6021.5,5481.0,6236.0,5598.5,4879.0,7510.5,6168.5,7435.0,6810.5,8366.5,10393.0,6519.0,13085.5,4860.0,12167.0,5104.5,7503.0,9257.5,8392.5,7705.0,5256.0,9433.5,10593.5,12859.5,10173.0,11072.0
Gen8.jpg_persistence.pkl,3721.0,3297.0,4527.5,3050.0,5583.5,2644.0,3029.0,12103.0,3451.5,4120.5,3790.5,2322.5,2713.5,2367.0,4000.5,3321.0,4108.5,3391.0,0.0,3475.0,3166.5,3296.5,2771.5,2882.5,2742.0,5803.5,2191.5,3681.0,2721.0,2038.0,6332.5,8685.0,9279.0,11850.0,8986.5,5567.5,5908.5,7875.0,4707.5,6296.0,17857.5,15546.0,10107.0,15371.0,12645.0,10646.5,14459.5,11871.0,14161.0,5241.5,2691.0,4508.0,2231.5,3496.0,2460.0,2836.5,3283.0,2914.0,3313.5,3175.0,7987.5,4732.0,13443.0,9401.5,4139.0,6478.0,7192.0,5266.5,13596.5,3789.0,4390.0,3621.0,3971.5,4233.5,4202.0,3392.5,4162.0,3469.0,3020.5,5249.5,3682.0,4995.0,4486.0,6000.0,8212.0,4962.5,10616.0,3138.0,10168.5,3370.5,6550.0,7565.5,6362.0,5313.5,4331.0,6813.5,7952.5,10329.0,7597.0,8576.5
Gen9.jpg_persistence.pkl,5509.0,4489.0,4463.0,3968.0,4890.0,4777.5,3945.5,11535.0,4190.0,5182.0,4468.5,3264.5,2835.0,2456.5,4763.5,3796.5,3551.5,4813.0,3475.0,0.0,2915.0,3567.5,4458.5,3454.0,3771.5,6822.0,3554.0,5199.5,3572.5,2897.0,5930.0,8699.5,8903.0,10711.5,8222.5,5461.0,5243.5,7412.0,3894.5,5566.0,17008.0,15187.0,9566.5,14475.0,11907.5,10983.0,13814.0,11804.5,13285.0,4780.0,3301.0,4107.0,3453.0,3765.0,3450.0,4589.0,3411.5,4252.0,4734.5,3235.5,8883.5,4589.5,12576.0,9205.5,4523.0,6019.5,7246.0,5466.0,13189.0,4834.5,4241.5,4261.0,4636.5,4168.5,4980.0,3919.5,4369.0,3825.5,3512.0,5456.5,4192.5,4748.5,4501.5,6132.0,7745.0,5982.5,10173.0,4184.0,10264.0,4501.0,7249.5,7584.0,6762.0,5200.0,4441.0,6559.0,7164.5,10209.5,6887.5,8431.0
Goya1.jpg_persistence.pkl,4810.0,3082.0,3121.5,2756.5,3629.5,4057.5,2996.0,11959.5,3644.5,4244.5,4618.5,2433.0,2537.5,2258.5,3616.5,3575.5,4553.5,5178.5,3166.5,2915.0,0.0,2274.5,4118.5,2483.5,2827.0,7524.0,3378.5,5207.5,3578.5,2445.5,4601.5,8327.5,7773.5,10563.0,7079.5,5153.0,4952.0,6217.0,3592.0,4629.0,16448.0,14417.0,8725.0,13582.0,10772.5,11134.0,13288.0,11260.5,12470.0,3956.0,2573.5,3962.5,2416.5,3134.0,2838.5,3553.5,3242.0,3218.5,3385.0,2371.0,9099.5,3964.0,11480.0,8919.0,4214.0,4865.5,6704.5,4510.5,12420.0,3607.0,2963.5,2988.5,3289.5,2690.5,3833.5,2542.0,3000.0,2409.0,2309.0,4846.5,3470.0,3884.0,3646.0,5067.0,6983.0,5857.0,9362.0,3361.0,9869.0,3358.5,7160.5,7042.5,6183.5,3859.5,4220.5,5153.5,5879.0,9226.0,5614.5,7473.5
Goya10.jpg_persistence.pkl,4213.0,2247.0,2742.0,2309.5,3797.5,3719.0,3047.5,12742.5,3549.5,3750.5,4931.0,2304.0,2639.5,2689.5,2646.0,3808.0,5120.5,5578.0,3296.5,3567.5,2274.5,0.0,3825.5,2146.0,2649.0,7857.0,3480.0,5546.5,3911.0,2587.5,4440.5,9141.0,7678.5,11301.5,7308.5,5513.0,5334.5,6128.5,3844.0,4957.5,16638.0,14402.0,8977.0,13959.5,10828.5,11506.0,13374.5,11712.0,12774.5,4042.0,2747.5,4314.5,2045.5,3008.5,2577.5,2704.0,3495.5,2919.0,2580.0,2506.5,9249.0,3678.0,11634.0,9336.0,4673.5,4965.5,6980.5,4167.0,12744.5,2772.5,2668.5,2337.5,2588.5,2614.0,3282.0,2122.5,2512.5,2108.5,2542.5,4821.5,3437.0,4638.5,3796.5,5113.5,7079.0,5688.5,9468.0,3302.5,9754.0,2506.0,7326.0,7590.5,6535.5,4012.0,4245.0,5048.5,6010.0,9171.5,5352.0,7347.5
Goya2.jpg_persistence.pkl,3169.5,3569.5,5071.5,3283.0,6442.0,2679.5,4590.5,11395.0,4997.5,3545.5,5576.5,3428.0,3994.5,3254.0,5264.0,4589.0,5422.0,4046.5,2771.5,4458.5,4118.5,3825.5,0.0,4158.0,4033.0,5075.5,2793.5,3818.5,3832.0,3215.0,6239.0,7677.0,9098.0,12180.5,9566.0,4617.0,6628.5,8895.0,5422.5,6125.0,18631.0,16716.5,9570.0,15528.0,12538.0,10811.5,15326.5,10600.5,14493.5,5723.5,3348.5,4644.5,3410.0,3824.5,2362.0,2704.0,3381.5,3313.5,3177.0,3961.0,6439.5,4236.0,13901.0,8473.0,3463.5,6214.0,5869.5,4876.5,12871.5,3651.0,5177.0,4712.5,4701.5,5359.0,5466.5,4480.0,5305.0,4339.0,3993.0,5046.5,3785.5,5622.5,4249.0,5291.5,7628.5,4003.0,10593.0,3795.0,8973.5,4411.5,4819.0,6591.0,5380.5,5267.5,3887.5,6687.5,8154.0,9922.0,7965.0,8097.0
Goya3.jpg_persistence.pkl,4622.5,2188.5,3081.5,2776.0,3993.5,3611.5,2074.0,13284.5,2343.0,4252.0,3920.5,1753.0,2076.0,2595.5,2045.0,2620.5,4674.5,4744.0,2882.5,3454.0,2483.5,2146.0,4158.0,0.0,1655.0,7685.0,2967.5,4993.5,3140.0,2116.5,5356.5,9924.5,8850.0,11915.5,8046.0,6255.0,5972.5,6440.5,4350.5,5910.5,17178.5,14608.0,10087.5,14701.5,11873.5,12149.0,13743.5,12769.0,13541.0,3930.0,2966.0,4883.5,1770.5,3862.0,2850.5,2937.5,4181.0,2759.5,2796.5,3000.5,9848.0,4861.5,12421.0,10324.5,5071.0,6144.5,7927.5,5131.0,13910.0,3138.0,2693.5,1832.5,2347.0,2559.5,2386.0,1683.5,2251.5,2047.5,2448.0,5688.0,4115.0,5105.5,4839.0,6148.0,8358.5,6642.0,10501.0,3525.0,10925.0,2112.0,8071.5,8593.5,7501.0,4950.5,4741.0,6236.5,6914.0,10049.0,6248.0,8228.0
Goya4.jpg_persistence.pkl,4387.0,2463.5,3532.5,2846.5,4582.5,3351.0,1404.5,13784.0,1571.0,4484.0,3497.5,1528.0,2378.5,2673.5,2103.5,1782.5,4738.0,4094.0,2742.0,3771.5,2827.0,2649.0,4033.0,1655.0,0.0,7416.0,2609.0,4472.5,2504.5,1859.0,5947.0,10266.0,9723.5,12466.5,8733.0,6814.0,6530.0,7236.5,4964.0,6440.5,18031.5,15379.5,10738.5,15600.5,12712.0,12431.0,14553.0,13258.0,14339.5,4317.0,3340.0,5593.5,1821.0,4356.5,2834.5,2620.5,4451.5,2890.5,2742.5,3464.5,9882.0,5505.5,13194.0,10861.0,5153.0,6728.5,8359.5,5700.0,14460.5,3411.5,3150.0,1822.5,2476.5,2942.0,2476.5,1944.5,2670.0,2360.0,2908.5,6413.0,4667.5,5534.5,5367.5,6810.0,8999.0,6808.0,11316.0,3731.5,11432.5,2028.5,8191.5,8985.5,7759.0,5539.5,5021.5,6964.5,7639.0,10588.5,7000.0,8771.0
Goya5.jpg_persistence.pkl,5961.5,7907.0,8890.5,6922.5,10209.0,6517.5,7482.0,9597.5,7666.5,7007.0,6668.5,6963.5,6661.0,6270.5,9094.5,6822.5,6690.5,4794.5,5803.5,6822.0,7524.0,7857.0,5075.5,7685.0,7416.0,0.0,5771.5,4191.5,5890.5,6389.0,10017.5,8095.5,12061.0,12305.0,12833.5,7231.0,9464.5,12630.0,8550.0,9445.0,20133.0,19280.5,11363.5,17255.5,15141.0,11200.5,17100.0,11113.0,16561.0,9141.5,6681.0,6664.0,7136.5,7280.5,6067.5,6646.0,6361.5,7142.0,7178.0,7680.5,6021.5,7481.5,16964.5,9460.0,5003.0,9547.5,7942.5,8378.0,14641.0,7451.0,9122.5,8325.0,8440.0,9412.5,9157.5,8468.0,9276.5,8330.5,7551.0,8035.0,7268.0,8926.5,7913.0,8780.0,10043.5,6071.5,13100.5,7536.0,10924.0,8354.5,6274.5,8338.5,7938.0,9127.0,6068.0,10511.5,11688.5,12779.0,11561.0,11228.5
Goya6.jpg_persistence.pkl,3648.5,3299.0,4598.0,3356.5,5920.5,2619.0,3162.5,12504.5,3108.0,4163.5,4057.5,2057.5,2839.0,2741.5,4043.5,2873.5,4033.0,2952.0,2191.5,3554.0,3378.5,3480.0,2793.5,2967.5,2609.0,5771.5,0.0,3347.0,2287.5,2024.0,6520.5,9143.5,9619.0,12309.5,9452.5,5874.5,6668.0,8458.0,5164.0,6422.0,18718.0,16485.5,10447.0,15949.0,13039.0,11481.0,15364.0,12203.0,14822.0,5247.5,3098.0,5000.0,2573.5,4096.0,2414.5,2419.5,3816.0,3154.5,3011.0,3464.5,8435.5,4881.0,13949.5,9800.5,3993.0,6732.5,7362.0,5371.0,14039.0,3609.5,4602.5,3603.5,3868.0,4526.0,4269.5,3561.5,4391.5,3656.0,3281.5,5713.0,4028.5,5387.0,4697.0,6273.5,8510.5,5654.0,11200.0,3396.0,10528.0,3334.0,6737.0,7877.5,6632.0,5543.5,4328.0,7199.0,8310.0,10639.0,7944.0,8840.5
Goya7.jpg_persistence.pkl,4964.0,5428.5,6712.0,5196.5,8015.5,4511.5,4471.5,12038.0,4837.5,6211.0,4156.0,4084.0,4644.0,4384.5,6196.5,3938.0,5064.0,2570.5,3681.0,5199.5,5207.5,5546.5,3818.5,4993.5,4472.5,4191.5,3347.0,0.0,3149.5,3651.5,8641.0,9616.5,11666.5,13332.5,11537.0,7248.0,8478.0,10539.0,7004.5,8401.5,20623.0,18540.5,12045.0,17769.0,15011.0,11869.5,17251.5,12596.0,16710.5,7365.0,5004.0,6620.5,4523.0,5920.0,4108.0,4309.0,5394.0,5026.5,5047.5,5413.0,7165.5,6766.5,15991.5,10435.5,3775.0,8777.0,8398.0,7363.5,15591.5,5762.0,6691.5,5567.5,5976.5,6663.0,6355.0,5641.0,6518.0,5721.5,5120.0,7552.0,6024.0,7359.0,6631.5,8334.0,10214.5,6284.0,13100.0,5192.5,11954.0,5482.0,6938.5,8955.0,8164.0,7571.0,5223.5,9278.0,10412.0,12595.0,10046.5,10855.5
Goya8.jpg_persistence.pkl,4713.5,3889.0,5016.5,3903.0,6225.0,3728.5,2569.0,12878.5,2611.0,5370.0,3221.0,2141.0,2768.5,2679.0,4071.0,1961.5,3543.5,2548.0,2721.0,3572.5,3578.5,3911.0,3832.0,3140.0,2504.5,5890.5,2287.5,3149.5,0.0,2099.0,7163.0,9629.5,10495.0,12336.5,9939.0,6683.0,6894.0,8670.0,5349.5,7058.5,18967.0,16645.0,11039.5,16354.5,13663.0,12002.5,15558.0,12958.0,15177.0,5687.0,3829.5,5451.0,2926.0,4660.5,2972.0,3238.5,4319.5,4025.5,3722.0,3942.5,9085.0,5829.5,14377.5,10360.5,4237.0,7472.0,8158.5,6240.5,14681.5,4428.5,4856.0,3560.0,4141.5,4716.5,4286.5,3752.0,4531.0,3960.0,3557.5,6713.5,5145.0,6099.5,5729.5,7434.0,9165.0,6671.0,11824.5,3964.0,11570.0,3415.0,7701.5,8785.5,7877.5,6320.5,4793.0,8010.5,8904.5,11388.5,8458.0,9590.5
Goya9.jpg_persistence.pkl,3871.5,2895.0,3712.0,2613.0,4796.5,2950.0,2163.5,12673.0,2563.0,4077.0,3426.0,1586.5,2198.0,1822.5,3220.5,2408.5,3848.5,3654.5,2038.0,2897.0,2445.5,2587.5,3215.0,2116.5,1859.0,6389.0,2024.0,3651.5,2099.0,0.0,5769.5,9186.5,9203.0,11669.0,8529.5,5933.0,5840.0,7344.5,4238.0,5830.0,17659.0,15328.0,9962.5,15073.0,12303.0,11338.0,14286.0,12241.5,13893.0,4307.5,2734.5,4645.0,1862.5,3651.5,2126.0,2666.0,3498.0,2832.0,2943.5,2709.0,8748.5,4725.0,12957.0,9878.5,4271.5,6180.5,7372.5,5100.5,13652.5,3336.5,3567.0,2693.5,3109.5,3536.0,3444.5,2586.0,3421.0,2807.0,2706.5,5665.0,3985.0,4851.5,4605.5,6180.5,8161.5,5871.5,10663.5,3250.5,10584.0,2705.0,7162.0,7965.0,6850.0,5178.0,4312.5,6617.0,7456.0,10139.5,7005.0,8298.5
Klimt1.jpg_persistence.pkl,5166.5,4956.0,3557.0,4113.5,4482.0,6466.5,6430.0,12643.0,6792.5,3807.0,8327.5,5458.0,5598.5,5366.5,5849.5,7144.5,8096.5,8844.5,6332.5,5930.0,4601.5,4440.5,6239.0,5356.5,5947.0,10017.5,6520.5,8641.0,7163.0,5769.5,0.0,8633.5,6373.5,11673.5,8208.0,6395.0,7134.0,8430.5,5810.5,3752.5,17530.5,16436.0,7404.0,13080.0,8470.0,13213.0,14895.0,11369.5,12705.5,4643.0,5294.5,5670.5,5241.0,5335.0,5022.5,4999.5,5208.5,5669.5,4576.5,5215.5,9987.0,4500.5,11862.5,8156.0,6699.5,3742.0,5412.5,3186.5,10619.0,3455.0,3876.5,5321.0,4059.5,5202.5,6282.0,4905.0,5347.0,4444.5,5109.0,6235.5,5181.0,5717.0,4428.5,3565.5,6032.5,7471.0,9787.0,6632.0,7499.0,5634.0,6934.0,7262.0,5936.0,4275.0,4813.5,5443.0,4570.0,5657.5,3802.5,4064.0
Klimt10.jpeg_persistence.pkl,8503.5,9884.5,8631.5,8782.5,8578.5,9449.0,10538.0,7042.5,11258.5,8080.5,11445.0,9504.0,9580.5,8431.0,11328.5,10381.5,10544.0,9834.0,8685.0,8699.5,8327.5,9141.0,7677.0,9924.5,10266.0,8095.5,9143.5,9616.5,9629.5,9186.5,8633.5,0.0,6666.5,8080.0,9043.5,5664.0,8294.5,11954.5,8723.0,6096.5,15781.0,18114.0,5631.0,10631.5,9658.5,9989.0,14965.5,5956.5,10260.5,8250.0,8453.5,6607.0,9510.0,7845.5,8093.5,8981.0,7021.0,9637.5,9048.5,8351.5,8986.5,6752.5,11039.0,4856.0,7844.0,6326.0,4869.0,7751.5,8294.5,8805.5,9188.5,10595.0,10168.0,9691.0,11470.5,10000.0,10453.5,9380.0,8711.5,7493.0,7721.5,7033.0,6382.5,6667.5,5832.0,7952.5,8144.0,9164.5,6781.5,10685.0,7608.5,3513.5,4893.0,6204.0,7653.0,7417.0,7268.0,8834.0,7903.5,9382.0
Klimt2.jpg_persistence.pkl,8791.0,8568.0,7095.5,7910.5,7005.0,9611.0,10196.5,11367.0,10564.5,6843.5,11909.0,9014.5,9014.0,8555.0,9193.5,10710.0,10994.0,11903.0,9279.0,8903.0,7773.5,7678.5,9098.0,8850.0,9723.5,12061.0,9619.0,11666.5,10495.0,9203.0,6373.5,6666.5,0.0,7243.5,5597.5,6273.0,6732.0,7860.5,6642.0,4239.5,13322.0,14618.0,4498.5,8235.5,5550.0,9958.5,12164.0,7008.0,8472.0,7192.5,7943.0,6868.0,8690.0,6852.5,8277.0,8689.0,7250.5,9198.0,8424.5,7440.5,11690.5,5759.0,7697.0,5045.5,9285.0,4166.5,5758.5,6005.0,7461.5,7331.0,7511.5,9057.5,8184.5,7750.0,9844.0,8541.0,8422.0,8093.5,8054.0,5853.5,6781.5,6133.0,5860.0,5322.5,3582.5,8965.0,5753.5,8136.5,6560.5,9115.0,9106.5,5851.0,5417.0,5574.5,8079.5,4508.0,4416.0,6397.5,5113.5,7328.5
Klimt3.jpg_persistence.pkl,13312.0,12639.0,11076.5,11765.5,10369.5,13037.5,12822.5,10425.0,13272.5,12062.0,13614.0,11927.0,11153.5,10814.0,12817.5,12666.5,12250.5,13154.0,11850.0,10711.5,10563.0,11301.5,12180.5,11915.5,12466.5,12305.0,12309.5,13332.5,12336.5,11669.0,11673.5,8080.0,7243.5,0.0,7202.0,8990.0,8216.0,10716.5,9400.5,8786.0,9291.0,13318.0,7469.0,6939.5,7870.5,7478.5,9670.5,6753.0,6673.0,10859.5,10994.5,8606.5,12075.0,10246.0,11635.0,12795.0,10019.5,12818.0,12856.5,10614.0,14646.5,9909.5,7100.5,7566.5,11898.0,9287.0,10429.0,11608.0,7849.5,12305.5,11614.0,12409.5,12507.0,11191.0,13092.0,12132.5,11891.5,11823.0,11119.0,9238.5,10455.0,8777.0,9950.5,10747.5,7370.5,11990.0,4977.5,11453.0,10204.5,12750.5,13351.0,8641.0,9602.5,9658.5,11551.5,8433.0,8758.5,11549.5,10438.5,13277.5
Klimt4.jpg_persistence.pkl,10278.5,8159.0,6756.5,8079.0,5333.5,9488.0,9075.5,13363.5,9525.5,8779.5,10986.5,8432.5,8117.5,7919.5,8063.5,9932.0,10259.5,11614.5,8986.5,8222.5,7079.5,7308.5,9566.0,8046.0,8733.0,12833.5,9452.5,11537.0,9939.0,8529.5,8208.0,9043.5,5597.5,7202.0,0.0,7141.5,4810.0,6024.0,6313.0,6588.0,11066.0,11888.0,8270.0,9609.0,8792.0,9796.5,10031.0,8977.5,8874.5,7281.5,7783.0,7198.5,7980.5,7093.0,8591.5,9150.0,7729.5,8672.5,8948.5,7095.0,13722.5,7165.0,5697.5,8916.0,9952.0,6843.0,9354.5,8759.0,11361.5,8587.0,7132.5,8022.5,7986.5,6355.0,8720.5,7528.0,7199.5,7515.5,7652.5,6443.0,7035.5,4952.5,6836.0,8103.0,6602.5,9631.0,5057.5,8118.5,10758.0,8463.0,11576.0,7902.0,8186.5,6537.5,9821.0,4711.5,4658.5,10342.0,7232.0,10597.5
Klimt5.jpg_persistence.pkl,5770.0,5929.5,6364.5,5469.5,6281.0,5923.5,7247.5,9181.5,7852.5,5533.5,8318.0,6063.5,6032.0,5328.0,7465.5,7294.5,7111.0,7304.5,5567.5,5461.0,5153.0,5513.0,4617.0,6255.0,6814.0,7231.0,5874.5,7248.0,6683.0,5933.0,6395.0,5664.0,6273.0,8990.0,7141.5,0.0,5293.0,7896.0,5109.5,4541.0,15723.5,15310.0,7006.0,12442.5,9641.5,9521.5,13039.5,8052.0,11625.0,6741.5,4815.5,3746.5,6011.0,4435.0,4913.0,5539.5,4049.5,6145.5,5638.0,4899.5,7802.0,3729.5,11069.0,5982.5,5033.5,4818.5,4837.0,5519.0,9782.0,5787.5,6667.5,7063.5,6973.5,6066.5,7800.5,6590.0,6630.0,6301.0,5377.0,3691.5,4251.0,4576.0,3897.0,4671.0,5153.5,4985.5,7630.0,5386.5,7235.0,6821.0,6070.0,4440.5,4196.5,4239.0,5178.0,4671.5,6377.5,8826.5,7109.5,7857.0
Klimt6.jpg_persistence.pkl,7974.0,6477.0,5928.5,6224.0,4890.5,6835.5,6835.0,11660.5,7589.5,7050.0,8154.0,6027.0,5813.5,5090.0,6495.0,7114.5,7074.0,8201.5,5908.5,5243.5,4952.0,5334.5,6628.5,5972.5,6530.0,9464.5,6668.0,8478.0,6894.0,5840.0,7134.0,8294.5,6732.0,8216.0,4810.0,5293.0,0.0,6075.5,3719.5,5778.0,12901.0,12736.0,8712.5,11680.0,10655.0,9046.0,10674.0,9213.5,11022.5,6326.5,5206.5,4593.0,5904.5,4439.0,6049.0,6789.0,4670.5,6706.5,6874.0,4592.0,10801.0,5050.5,9088.5,8578.0,7191.5,5719.5,7923.0,6777.0,12104.0,6782.5,6081.5,6525.0,6660.5,4886.0,7067.0,6006.5,5720.0,6029.5,5624.0,4605.0,4966.0,3983.5,4839.0,6751.0,6609.0,6688.0,6979.5,5361.0,10355.0,6367.0,9084.0,7092.0,7548.0,5439.5,7357.0,5110.5,5132.5,10948.0,7177.0,9595.0
