,G_Dey1.jpg_persistence.pkl,G_Dey10.jpeg_persistence.pkl,G_Dey2.jpg_persistence.pkl,G_Dey3.jpeg_persistence.pkl,G_Dey4.jpg_persistence.pkl,G_Dey5.jpg_persistence.pkl,G_Dey6.jpg_persistence.pkl,G_Dey7.jpeg_persistence.pkl,G_Dey8.jpg_persistence.pkl,G_Dey9.jpg_persistence.pkl,G_Gen1.jpg_persistence.pkl,G_Gen10.jpg_persistence.pkl,G_Gen2.jpg_persistence.pkl,G_Gen3.jpg_persistence.pkl,G_Gen4.png_persistence.pkl,G_Gen5.jpeg_persistence.pkl,G_Gen6.jpg_persistence.pkl,G_Gen7.jpg_persistence.pkl,G_Gen8.jpg_persistence.pkl,G_Gen9.jpg_persistence.pkl,G_Goya1.jpg_persistence.pkl,G_Goya10.jpg_persistence.pkl,G_Goya2.jpg_persistence.pkl,G_Goya3.jpg_persistence.pkl,G_Goya4.jpg_persistence.pkl,G_Goya5.jpg_persistence.pkl,G_Goya6.jpg_persistence.pkl,G_Goya7.jpg_persistence.pkl,G_Goya8.jpg_persistence.pkl,G_Goya9.jpg_persistence.pkl,G_Klimt1.jpg_persistence.pkl,G_Klimt10.jpeg_persistence.pkl,G_Klimt2.jpg_persistence.pkl,G_Klimt3.jpg_persistence.pkl,G_Klimt4.jpg_persistence.pkl,G_Klimt5.jpg_persistence.pkl,G_Klimt6.jpg_persistence.pkl,G_Klimt7.jpg_persistence.pkl,G_Klimt8.jpg_persistence.pkl,G_Klimt9.jpg_persistence.pkl,G_Mithila1.jpg_persistence.pkl,G_Mithila10.jpg_persistence.pkl,G_Mithila2.jpg_persistence.pkl,G_Mithila3.jpg_persistence.pkl,G_Mithila4.jpeg_persistence.pkl,G_Mithila5.jpg_persistence.pkl,G_Mithila6.jpg_persistence.pkl,G_Mithila7.jpeg_persistence.pkl,G_Mithila8.jpeg_persistence.pkl,G_Mithila9.jpg_persistence.pkl,G_Raja1.jpg_persistence.pkl,G_Raja10.jpg_persistence.pkl,G_Raja2.jpg_persistence.pkl,G_Raja3.jpg_persistence.pkl,G_Raja4.jpg_persistence.pkl,G_Raja5.jpeg_persistence.pkl,G_Raja6.jpg_persistence.pkl,G_Raja7.jpg_persistence.pkl,G_Raja8.jpg_persistence.pkl,G_Raja9.jpg_persistence.pkl,G_Ren1.jpg_persistence.pkl,G_Ren10.jpg_persistence.pkl,G_Ren2.jpg_persistence.pkl,G_Ren3.jpg_persistence.pkl,G_Ren4.jpg_persistence.pkl,G_Ren5.jpg_persistence.pkl,G_Ren6.jpg_persistence.pkl,G_Ren7.jpg_persistence.pkl,G_Ren8.jpg_persistence.pkl,G_Ren9.jpeg_persistence.pkl,G_Robert1.jpg_persistence.pkl,G_Robert10.jpg_persistence.pkl,G_Robert2.jpg_persistence.pkl,G_Robert3.jpg_persistence.pkl,G_Robert4.jpg_persistence.pkl,G_Robert5.jpg_persistence.pkl,G_Robert6.jpg_persistence.pkl,G_Robert7.jpg_persistence.pkl,G_Robert8.jpg_persistence.pkl,G_Robert9.jpg_persistence.pkl,G_Sid1.jpeg_persistence.pkl,G_Sid10.jpg_persistence.pkl,G_Sid2.jpeg_persistence.pkl,G_Sid3.jpg_persistence.pkl,G_Sid4.jpg_persistence.pkl,G_Sid5.jpeg_persistence.pkl,G_Sid6.jpeg_persistence.pkl,G_Sid7.jpg_persistence.pkl,G_Sid8.jpg_persistence.pkl,G_Sid9.jpg_persistence.pkl,G_Vin1.jpg_persistence.pkl,G_Vin10.jpg_persistence.pkl,G_Vin2.jpg_persistence.pkl,G_Vin3.jpg_persistence.pkl,G_Vin4.jpg_persistence.pkl,G_Vin5.jpg_persistence.pkl,G_Vin6.jpg_persistence.pkl,G_Vin7.jpg_persistence.pkl,G_Vin8.jpeg_persistence.pkl,G_Vin9.jpg_persistence.pkl
G_Raja7.jpg_persistence.pkl,5037.0,5792.5,9224.0,4891.0,14295.0,4737.0,6424.5,16062.0,7171.0,4629.0,8836.5,6353.5,6656.5,5383.5,7490.0,7135.5,9412.0,7255.0,5816.5,6760.5,6389.5,6795.0,5775.5,6617.0,5671.5,7528.5,6608.5,8443.5,7364.5,5856.5,12276.0,16582.5,17902.0,15730.0,33980.5,11046.0,22897.0,22228.5,11310.5,12131.0,30090.0,43623.0,19377.5,18036.0,21702.0,12482.5,17329.0,23167.5,16309.5,18949.5,5829.0,7893.0,5094.0,8059.0,4708.5,5110.0,5251.5,0.0,4633.0,7214.5,9524.5,11223.0,20041.0,14972.5,7726.5,12241.0,11615.0,12465.0,20005.5,5154.0,7699.5,7662.5,6023.0,7060.5,7893.5,6768.5,8701.5,6138.0,8548.0,11797.0,5610.5,11119.0,13198.5,11076.5,9630.0,14438.5,20750.0,11751.0,15126.0,10297.5,11478.0,18658.5,11886.5,14078.5,8457.5,14644.5,18288.5,21911.5,19000.5,15485.5
G_Raja8.jpg_persistence.pkl,5087.0,5321.0,7636.0,4279.5,12492.0,5356.5,5522.5,13957.0,6027.0,6541.5,7586.5,5157.0,5292.0,4471.0,6457.5,6123.5,7925.0,5751.5,4027.5,5699.5,5190.0,4273.5,4105.5,5016.5,4429.0,5666.5,5287.0,6739.5,6329.5,4851.5,10598.5,15212.0,16879.5,15073.0,32036.0,9663.5,20555.0,20305.5,9620.0,10046.5,30849.0,43770.0,19461.0,19177.0,21753.0,11762.0,15858.5,23289.0,16932.0,18842.0,4351.0,5937.0,3814.5,5942.5,3628.5,2801.0,4120.0,4633.0,0.0,5555.5,9889.5,9590.0,19130.5,13069.0,7038.0,11018.0,11336.0,10848.0,19775.0,3641.5,5695.5,6463.5,3749.5,5652.5,6969.5,5377.5,7358.5,5146.5,6448.0,9740.0,4201.5,9190.5,12186.5,11230.0,9175.0,14282.5,19914.0,9958.5,15657.5,8550.0,12230.0,17573.0,12742.0,12318.0,7167.5,13382.5,16890.5,22292.0,16882.5,15379.0
G_Raja9.jpg_persistence.pkl,7947.5,6606.5,7421.0,6173.0,11421.0,9302.5,5832.0,13456.0,6579.0,9286.0,7489.5,5635.5,5453.0,4771.0,5585.5,6736.0,7623.0,5906.5,5794.0,4739.0,3964.5,3732.5,6776.5,4732.0,5407.5,7369.5,5638.0,7154.5,6438.5,5341.5,12015.5,15372.0,17338.5,16001.0,32285.0,10674.5,19496.5,18744.5,7821.0,12132.5,31985.0,45012.5,21957.0,21313.0,23874.0,11883.0,16093.5,24583.5,18485.5,21474.5,4403.5,6160.0,4506.5,5992.0,4727.0,5426.5,4669.0,7214.5,5555.5,0.0,11750.5,9893.0,19112.0,13729.5,7452.5,11233.5,12744.0,11271.5,21969.5,6593.0,5650.0,6272.5,5436.0,5049.0,5850.5,5372.5,6300.0,5627.5,5162.0,8318.0,5791.0,8480.5,12993.0,13400.0,10779.5,15236.0,19700.5,9569.5,17648.0,8333.5,14265.0,17659.0,14807.5,12559.5,8274.0,13034.5,17165.5,24602.5,15645.0,16972.5
G_Ren1.jpg_persistence.pkl,6537.5,12147.0,12424.0,9558.5,16069.5,9325.0,13450.0,17569.5,13624.5,10021.5,12843.0,13467.0,13323.5,11674.0,13897.5,14437.0,15491.5,13608.5,11377.5,12249.5,11810.0,11667.0,8917.0,13039.0,12351.5,11481.0,13087.0,13566.0,13582.5,12074.5,12408.5,11471.0,16933.5,11102.5,32837.0,9617.5,22204.5,23027.0,12216.0,10806.0,26308.0,39946.5,14623.0,15264.5,19751.0,10397.5,16442.5,18640.5,14423.5,16408.5,11793.5,10983.0,11160.5,8447.5,10285.5,10360.0,9735.5,9524.5,9889.5,11750.5,0.0,8725.5,19324.0,11649.0,7748.0,12549.5,6809.5,13198.0,17099.5,9532.0,12410.5,14427.5,11534.0,13150.5,14506.0,13298.0,13780.0,11572.5,12535.0,12608.5,7757.5,10952.5,9302.0,8254.0,6583.5,9376.0,15637.0,11453.0,8040.0,14689.0,6639.0,12350.5,7163.0,12762.5,9130.5,16038.0,17407.5,19318.5,20225.5,14411.0
G_Ren10.jpg_persistence.pkl,9723.0,11839.0,11231.0,10593.0,13640.5,12631.5,12972.5,12025.0,14015.0,11625.5,13881.0,12705.5,12300.0,11641.0,12828.0,13964.0,14218.5,12792.0,10734.5,11002.5,10701.5,9686.5,9540.0,11838.5,12214.0,11578.5,12592.0,12759.0,13538.5,12471.0,10120.5,8947.0,14441.0,9332.5,28476.5,5693.5,16352.0,18365.0,8008.5,7269.0,25040.5,37726.5,14198.5,15490.0,18265.0,7317.0,12797.5,16560.5,13893.0,15392.5,10421.5,8135.0,11311.5,5880.5,10216.5,9892.5,8559.0,11223.0,9590.0,9893.0,8725.5,0.0,15995.0,6318.0,6785.0,10780.0,6956.0,10936.0,15912.5,9278.5,11755.5,13774.5,11220.0,11853.0,13168.0,12543.0,11999.0,10642.5,9843.5,7531.5,7729.0,7484.5,7608.0,9627.5,6845.0,9304.0,12007.5,9482.0,11608.5,12877.0,10667.0,11104.0,8853.0,9034.5,6155.0,12969.0,14272.5,18222.0,16920.0,13830.5
G_Ren2.jpg_persistence.pkl,19154.5,17222.5,13918.5,18383.5,11315.5,22631.5,21528.5,23821.0,22602.0,16892.0,25058.5,21473.5,21350.5,20730.0,19511.5,21725.5,23967.0,22592.5,22438.0,20533.5,18451.0,17649.0,21785.5,19938.0,21159.5,23728.0,22361.0,24424.0,22995.0,21044.5,10596.5,18841.5,4720.0,18524.5,19031.5,17171.5,17655.5,14912.5,15333.0,12244.5,24726.5,32536.0,18479.5,16978.5,14051.0,19634.0,18446.0,21741.5,12883.0,16869.0,19812.0,19684.5,20667.5,18028.0,19212.5,19157.0,18383.5,20041.0,19130.5,19112.0,19324.0,15995.0,0.0,14611.0,18424.5,9690.0,15069.5,10633.5,9047.5,16489.5,15931.5,20301.0,17437.0,18663.5,21194.0,18577.5,18928.0,16906.0,19245.5,18397.5,17902.5,16142.5,11962.0,13788.5,14651.0,21917.5,17704.5,18893.0,22895.5,18864.5,16023.0,17732.5,15755.5,14762.5,18251.5,9883.0,8861.5,14759.0,10296.5,10913.0
G_Ren3.jpg_persistence.pkl,13256.0,15578.5,13453.0,14299.5,13889.0,16229.0,16637.0,13039.5,17599.5,14791.0,16431.5,16481.5,15386.5,15442.5,17089.0,17819.0,16588.0,16110.5,14011.0,14053.5,14151.0,13510.0,13301.5,15234.5,16061.0,14967.5,15807.5,15516.0,17375.0,16290.5,10758.0,8175.5,13671.0,9037.5,26794.0,7986.5,16574.5,19316.5,11605.0,7323.5,24016.5,35921.0,13214.5,15249.0,16791.5,9424.0,14867.0,14742.0,13742.0,14748.5,13276.0,11153.0,15133.5,9841.0,13935.5,13478.5,12425.0,14972.5,13069.0,13729.5,11649.0,6318.0,14611.0,0.0,9510.5,10788.5,7566.5,12027.5,13566.5,12433.0,14516.5,17800.5,14706.5,15908.0,17279.0,16313.0,16171.5,14044.0,13025.5,9772.0,11439.0,9877.5,6943.5,9926.5,8819.5,10847.5,10559.5,12491.0,12893.0,17260.0,11286.0,10641.0,9405.0,10237.5,8729.5,13699.0,13836.5,15985.5,16858.5,13237.5
G_Ren4.jpg_persistence.pkl,6713.5,9820.0,9321.5,7659.0,13625.5,9135.0,9400.0,12575.0,10443.0,9297.5,9869.0,9402.0,8683.0,8623.0,10837.5,10596.5,9946.0,8899.0,7349.5,7296.5,7638.5,7700.0,6723.5,9061.0,9228.0,7463.0,9077.0,8713.0,9982.5,9292.5,11303.5,9895.5,15943.0,11337.5,31212.0,6838.0,18954.0,20482.5,8459.5,9988.5,28123.5,41475.0,17669.5,17690.0,21276.5,7214.0,14921.0,19231.5,15845.0,17692.0,7156.0,6272.5,8441.0,4870.0,7340.0,7146.0,5607.0,7726.5,7038.0,7452.5,7748.0,6785.0,18424.5,9510.5,0.0,10714.5,8643.0,10900.0,18435.0,7138.5,9208.0,11381.0,8837.0,9430.0,10437.0,9822.0,10609.0,8127.5,7263.0,7368.0,5510.0,6479.0,9282.5,9605.5,7371.5,10056.0,15281.0,8379.0,13228.5,11801.5,10531.5,13530.0,10505.5,9641.5,4886.5,13832.5,16215.5,21015.0,17878.0,14948.5
G_Ren5.jpg_persistence.pkl,11195.5,10368.0,7126.0,10685.0,7076.0,14544.5,13748.5,19090.0,14711.5,10021.0,16974.5,13604.0,13483.5,12629.0,12701.5,14227.5,16150.5,14632.0,14168.5,12609.5,10659.5,9900.0,13550.5,12392.5,13191.5,15493.0,14223.0,16250.0,15100.0,13112.0,6802.0,15551.5,8009.0,16316.0,23584.5,12839.0,16113.0,14094.0,10135.0,8824.0,27178.0,37815.5,17985.0,17421.0,16632.5,14957.0,15945.5,21755.5,13491.5,17411.5,11863.5,12880.5,12527.5,10694.0,11165.5,11267.0,10348.5,12241.0,11018.0,11233.5,12549.5,10780.0,9690.0,10788.5,10714.5,0.0,10194.5,5627.5,14322.5,8568.0,9309.0,13168.5,10239.5,11229.5,13681.5,11414.5,12106.0,10011.5,11940.0,12316.0,9965.5,9543.0,8686.5,7956.0,10607.5,17696.0,16746.5,13253.0,18256.0,12486.0,10636.0,15284.0,12432.5,10569.0,11977.5,7448.0,9080.0,17153.0,10779.5,10101.5
G_Ren6.jpg_persistence.pkl,9531.0,13448.0,12704.5,12028.0,14368.0,12655.5,15333.0,16777.5,16037.0,11226.5,16368.0,15163.5,15017.0,13749.0,15791.0,16267.0,17242.5,15436.5,13143.5,13830.0,12704.5,12318.5,11207.5,14287.5,14232.0,14055.0,14986.5,15586.0,15871.5,14438.5,10790.5,9722.5,13531.5,9051.5,28960.0,8875.0,19756.5,21416.0,12102.5,7983.5,22011.5,34948.5,10831.0,12092.0,15258.0,10823.0,15496.5,14200.5,10928.0,12556.5,13309.0,11824.5,13131.5,9168.0,12012.0,11767.0,11238.0,11615.0,11336.0,12744.0,6809.5,6956.0,15069.5,7566.5,8643.0,10194.5,0.0,12121.5,12392.5,10556.5,13411.0,16074.5,13065.5,14550.5,16048.0,14638.0,15280.0,12704.0,13570.0,12230.0,9121.5,10846.0,6580.5,6678.0,6015.5,9950.5,11568.5,12722.5,9191.5,16274.0,5975.5,10137.5,4689.5,11270.0,9305.0,14455.5,14394.5,14642.5,18086.5,10162.5
G_Ren7.jpg_persistence.pkl,11491.0,10267.0,6535.0,10561.0,7228.5,14550.0,13412.5,18894.0,14431.5,10341.5,16815.5,13354.5,13294.5,12453.0,12023.0,13754.0,15902.0,14423.0,14052.0,12399.5,10414.5,9892.5,13592.0,12141.5,12982.0,15460.0,14057.0,16125.0,14848.0,12886.5,7175.5,15901.0,8498.0,16956.0,22906.0,13083.5,17169.5,13767.5,10138.0,9977.0,29517.5,40205.0,20445.0,19692.0,19104.5,14848.0,16835.0,24193.0,15546.0,19966.0,11715.5,12717.5,12388.0,10643.0,11075.0,10936.0,10173.0,12465.0,10848.0,11271.5,13198.0,10936.0,10633.5,12027.5,10900.0,5627.5,12121.5,0.0,15658.0,8538.5,7862.0,12492.5,9587.0,11132.0,13516.0,10892.5,11525.0,9431.5,12012.5,12069.5,9927.0,10278.5,9681.0,9098.0,11073.5,18013.5,17600.0,13174.5,19257.5,12076.0,12844.0,15517.0,14600.0,9316.5,12112.0,6391.5,8176.5,19844.0,8394.5,12364.5
G_Ren8.jpg_persistence.pkl,18885.0,21049.0,18824.5,20719.0,16723.0,21816.5,24026.0,24768.5,24830.5,18673.0,26426.5,23757.5,23602.5,22489.0,23754.5,24748.5,26085.5,24424.0,22843.5,22602.0,21231.0,20461.0,21731.5,22876.0,23052.5,24124.0,23976.0,25452.5,25099.5,23230.0,13763.0,17171.0,10028.0,15272.5,23456.5,16501.0,22004.0,21941.0,18523.0,12777.0,19418.5,28086.0,13240.5,11540.0,8886.0,19556.0,20342.0,16466.5,10649.0,11588.0,21816.0,20886.5,22241.0,18951.5,21013.0,20141.5,20102.0,20005.5,19775.0,21969.5,17099.5,15912.5,9047.5,13566.5,18435.0,14322.5,12392.5,15658.0,0.0,18157.0,20122.0,24232.5,20784.5,22703.0,24788.0,22714.5,22657.0,20412.5,22338.0,20608.5,17874.0,17880.0,11728.0,12250.5,13529.5,19133.0,15783.0,20713.0,18749.5,23429.0,12652.5,16368.0,11788.0,17045.0,18510.5,16094.0,14658.0,8825.5,16287.0,9604.5
G_Ren9.jpeg_persistence.pkl,4726.0,4674.5,6258.0,4347.5,10784.0,6592.5,6774.0,15419.0,7583.0,4959.0,9954.5,6647.0,6671.5,6053.0,6990.5,7231.0,9454.5,7492.0,6635.0,6819.0,5756.5,4783.5,6151.5,6097.0,6053.0,8120.5,7039.5,8967.0,8069.0,6226.5,8389.0,15193.0,14070.5,15177.0,30000.5,9883.5,20013.0,18792.5,9637.0,8837.5,29908.5,42568.5,19029.0,18042.5,19183.5,12186.5,16401.5,22709.5,14860.0,17719.0,5425.5,7226.5,5586.5,6716.5,4411.5,4183.0,4787.5,5154.0,3641.5,6593.0,9532.0,9278.5,16489.5,12433.0,7138.5,8568.0,10556.5,8538.5,18157.0,0.0,5141.0,7091.5,3828.5,6383.0,8305.5,5759.0,8021.0,4963.0,7176.0,10141.5,4238.0,9471.5,11380.0,9807.5,8703.0,14623.0,19399.5,11354.5,15641.0,8813.0,11122.0,17344.0,12253.0,11605.0,7051.0,11198.0,14413.5,20089.0,15341.0,12527.5
G_Robert1.jpg_persistence.pkl,8379.0,4872.0,3623.0,5967.5,8200.0,9507.5,6227.5,15150.5,7254.5,7252.5,9940.5,6290.5,6584.0,5928.0,5052.0,6321.5,9234.5,7661.0,8064.0,6238.5,4251.0,4685.0,8562.0,5397.0,6170.5,9674.5,7446.5,9500.5,7686.5,5961.0,8767.0,16400.5,14264.5,17515.5,29759.0,12164.5,19809.5,16926.5,9904.0,11372.5,32616.5,44962.5,22056.5,21222.0,21940.0,14563.0,17359.5,25944.5,17281.5,21124.0,5976.5,8501.5,5902.0,8316.0,5494.5,5627.0,5991.0,7699.5,5695.5,5650.0,12410.5,11755.5,15931.5,14516.5,9208.0,9309.0,13411.0,7862.0,20122.0,5141.0,0.0,5541.0,3034.0,4621.0,6993.0,3873.5,5956.5,4073.5,7068.0,10792.5,6633.0,10094.0,12950.0,11593.5,11186.5,17308.0,21054.0,11724.0,18909.0,8912.0,13865.0,18373.5,15563.0,12050.5,10001.0,9487.0,13718.0,22588.5,12018.5,14166.0
G_Robert10.jpg_persistence.pkl,9070.5,4749.0,7568.5,6069.5,11148.0,8292.0,3480.5,16054.0,4063.0,8587.0,7360.5,4001.5,5351.5,4462.5,3245.0,3273.0,7389.5,5291.0,6233.5,6583.0,4894.5,5804.0,7799.5,3918.0,3709.0,8261.0,5356.5,7148.5,4939.0,3970.0,12711.5,19561.5,18569.0,19753.5,34405.5,14175.0,23019.0,20529.5,11694.0,14458.0,35009.0,48188.5,24844.0,23291.5,25079.0,15586.5,19514.5,28335.0,19586.5,23531.5,6098.0,8599.5,4386.0,9533.0,5558.5,5676.5,6906.5,7662.5,6463.5,6272.5,14427.5,13774.5,20301.0,17800.5,11381.0,13168.5,16074.5,12492.5,24232.5,7091.5,5541.0,0.0,4367.0,4183.5,4685.0,3230.5,5844.0,5379.5,7806.5,12831.5,8185.5,12789.0,16611.0,15602.5,13512.0,18940.5,24382.0,13235.5,20564.5,8471.0,16940.0,21687.5,17838.0,16132.5,11284.0,13616.0,18408.0,26361.0,16179.0,17879.0
G_Robert2.jpg_persistence.pkl,6474.0,3709.0,5483.5,3868.5,9582.0,7363.5,4611.0,14424.5,5379.0,6001.0,8213.0,4419.0,4656.0,4416.0,4249.0,4535.0,7456.5,5620.5,6105.0,5237.5,4024.5,3848.0,6460.0,3798.5,4210.5,7501.0,5450.0,7696.0,5790.5,4242.0,9210.5,16784.5,15807.0,17047.5,31384.5,11320.0,20599.5,18335.0,9815.5,10900.0,32383.5,45344.5,21516.0,20278.0,21587.5,13621.0,17202.0,25220.0,16887.0,20084.5,4556.5,6832.0,4078.0,7265.5,3679.5,3681.0,4844.5,6023.0,3749.5,5436.0,11534.0,11220.0,17437.0,14706.5,8837.0,10239.5,13065.5,9587.0,20784.5,3828.5,3034.0,4367.0,0.0,3961.5,6030.0,3072.0,5505.5,3358.0,5593.5,10691.0,5629.0,10441.5,13765.0,12489.0,10683.0,16502.0,21733.5,11912.5,17778.0,7542.5,13691.5,19153.5,14662.0,13218.0,8531.0,11313.0,15366.5,22758.0,13989.0,14448.5
G_Robert3.jpg_persistence.pkl,8551.0,4748.0,6553.0,5738.0,10311.0,8489.5,4261.5,13631.5,5253.0,8130.5,7545.0,4257.5,4959.5,4105.5,3301.0,4434.5,7144.0,5610.5,6354.0,4948.5,3795.0,4310.0,7568.0,3554.5,4196.0,8228.0,5472.0,7353.5,5541.0,4242.5,11199.5,17421.0,17073.0,17385.0,31726.5,12051.5,19985.0,18353.0,9773.5,12228.5,33062.5,45734.5,22688.5,21472.5,23707.5,13660.0,16774.0,25852.5,18304.0,21333.5,4982.0,7305.5,4258.5,8032.5,4985.5,5516.5,5295.0,7060.5,5652.5,5049.0,13150.5,11853.0,18663.5,15908.0,9430.0,11229.5,14550.5,11132.0,22703.0,6383.0,4621.0,4183.5,3961.5,0.0,4174.5,3277.5,4172.0,4056.0,5403.0,10398.5,7208.0,10287.5,14602.0,14190.5,11965.0,16651.5,22021.5,11380.0,19234.0,7742.0,15514.5,19532.0,16266.5,14156.0,9689.0,12475.5,16550.0,24675.5,14916.0,16723.5
G_Robert4.jpg_persistence.pkl,9742.5,6394.0,8992.0,6734.5,12740.5,8827.0,4316.0,14870.0,5002.0,10031.5,6976.5,3986.0,5116.0,4719.5,4329.0,4328.5,6921.5,5000.0,5757.5,5759.5,5270.0,6084.5,7486.0,4107.5,3998.0,7735.0,5034.0,6786.5,4983.5,4356.5,13831.0,18730.5,19564.0,19173.5,34444.5,13561.5,22295.0,20812.0,10907.5,14651.5,34850.0,47838.0,24690.5,23678.0,26105.0,14508.0,18786.5,27734.5,20676.5,23968.0,5940.0,7996.0,4354.5,8691.5,5596.5,6184.5,6405.0,7893.5,6969.5,5850.5,14506.0,13168.0,21194.0,17279.0,10437.0,13681.5,16048.0,13516.0,24788.0,8305.5,6993.0,4685.0,6030.0,4174.5,0.0,4595.5,6362.0,6429.5,6863.0,11455.5,8556.0,11870.5,16117.0,16186.0,13616.0,17865.0,23277.5,12397.0,20343.5,8880.0,17380.5,20900.0,17727.5,15554.0,10677.0,14835.5,19078.0,27146.5,17311.5,19065.0
G_Robert5.jpg_persistence.pkl,8187.0,3926.5,6212.0,5219.5,9815.5,8215.0,3972.5,15147.5,4941.0,7586.0,7810.5,4216.5,4971.0,4467.0,3410.5,4010.0,7384.5,5636.5,6419.0,5629.5,3826.0,4610.5,7115.5,3485.5,4089.5,8257.5,5575.5,7479.5,5448.5,4099.0,11011.5,18005.0,16967.5,18422.0,32594.0,12817.5,21392.0,18958.5,10523.5,12898.5,33803.5,46840.5,23416.0,22091.5,23790.0,14667.5,18394.5,26871.0,18602.0,21987.5,5303.0,7848.0,4078.5,8320.0,4448.0,4802.0,5729.0,6768.5,5377.5,5372.5,13298.0,12543.0,18577.5,16313.0,9822.0,11414.5,14638.0,10892.5,22714.5,5759.0,3873.5,3230.5,3072.0,3277.5,4595.5,0.0,5043.0,4011.5,6437.5,11554.0,7269.0,11345.5,14998.0,14212.5,12212.5,17700.0,22777.0,12479.5,19484.5,8287.0,15616.5,20112.0,16535.0,14275.0,9922.5,12124.5,16507.0,24819.5,14446.5,16318.5
G_Robert6.jpg_persistence.pkl,10012.0,6225.0,7523.5,7298.5,10823.5,10185.0,6036.0,14004.0,6870.0,9649.5,9479.5,6520.0,6995.5,5679.0,4801.5,6506.0,9208.5,7822.0,8242.0,6519.5,5439.0,5841.5,9253.0,5661.5,6178.0,9991.0,7357.5,9277.5,7464.5,5865.5,11950.0,17809.0,16762.5,16929.5,31639.0,11936.0,20054.0,17812.5,9194.5,12586.0,31689.0,44298.0,22621.5,20975.5,23848.5,12807.0,15720.5,25304.5,17111.5,21214.0,6497.0,8576.0,5999.5,9010.0,6629.0,7177.5,6717.0,8701.5,7358.5,6300.0,13780.0,11999.0,18928.0,16171.5,10609.0,12106.0,15280.0,11525.0,22657.0,8021.0,5956.5,5844.0,5505.5,4172.0,6362.0,5043.0,0.0,5495.5,6980.5,10848.0,8236.0,10510.0,14527.0,14620.0,12374.5,16704.5,21335.0,10827.0,19953.0,7465.5,15913.0,19574.5,16804.0,14893.0,11267.0,11822.5,16695.5,24890.0,15386.5,17656.5
G_Robert7.jpg_persistence.pkl,7425.5,4431.0,5739.0,4816.0,10188.5,8385.0,5495.5,13889.0,6591.0,6858.5,8978.5,5726.0,5727.5,5197.0,5020.5,5915.0,8307.5,6754.0,6755.5,5247.0,4124.0,4686.0,7115.5,4487.5,5370.5,8354.5,6399.0,8497.0,7131.5,5351.0,9318.5,15849.0,15178.0,16081.0,30503.5,10598.5,19617.0,17891.0,9276.5,10693.5,31435.0,44476.5,21088.5,20043.0,21764.0,12562.0,16890.0,24272.5,16797.5,19728.5,4891.0,6776.0,5236.5,7277.0,4620.0,4774.5,4822.5,6138.0,5146.5,5627.5,11572.5,10642.5,16906.0,14044.0,8127.5,10011.5,12704.0,9431.5,20412.5,4963.0,4073.5,5379.5,3358.0,4056.0,6429.5,4011.5,5495.5,0.0,5749.0,9840.0,6257.5,9583.5,12982.5,12238.5,10239.5,15591.0,20430.0,10815.0,17668.5,8452.5,13871.5,18288.0,14472.5,12201.0,8333.0,10691.5,14854.5,22633.0,14324.0,14585.0
