,R_Dey1.jpg_persistence.pkl,R_Dey10.jpeg_persistence.pkl,R_Dey2.jpg_persistence.pkl,R_Dey3.jpeg_persistence.pkl,R_Dey4.jpg_persistence.pkl,R_Dey5.jpg_persistence.pkl,R_Dey6.jpg_persistence.pkl,R_Dey7.jpeg_persistence.pkl,R_Dey8.jpg_persistence.pkl,R_Dey9.jpg_persistence.pkl,R_Gen1.jpg_persistence.pkl,R_Gen10.jpg_persistence.pkl,R_Gen2.jpg_persistence.pkl,R_Gen3.jpg_persistence.pkl,R_Gen4.png_persistence.pkl,R_Gen5.jpeg_persistence.pkl,R_Gen6.jpg_persistence.pkl,R_Gen7.jpg_persistence.pkl,R_Gen8.jpg_persistence.pkl,R_Gen9.jpg_persistence.pkl,R_Goya1.jpg_persistence.pkl,R_Goya10.jpg_persistence.pkl,R_Goya2.jpg_persistence.pkl,R_Goya3.jpg_persistence.pkl,R_Goya4.jpg_persistence.pkl,R_Goya5.jpg_persistence.pkl,R_Goya6.jpg_persistence.pkl,R_Goya7.jpg_persistence.pkl,R_Goya8.jpg_persistence.pkl,R_Goya9.jpg_persistence.pkl,R_Klimt1.jpg_persistence.pkl,R_Klimt10.jpeg_persistence.pkl,R_Klimt2.jpg_persistence.pkl,R_Klimt3.jpg_persistence.pkl,R_Klimt4.jpg_persistence.pkl,R_Klimt5.jpg_persistence.pkl,R_Klimt6.jpg_persistence.pkl,R_Klimt7.jpg_persistence.pkl,R_Klimt8.jpg_persistence.pkl,R_Klimt9.jpg_persistence.pkl,R_Mithila1.jpg_persistence.pkl,R_Mithila10.jpg_persistence.pkl,R_Mithila2.jpg_persistence.pkl,R_Mithila3.jpg_persistence.pkl,R_Mithila4.jpeg_persistence.pkl,R_Mithila5.jpg_persistence.pkl,R_Mithila6.jpg_persistence.pkl,R_Mithila7.jpeg_persistence.pkl,R_Mithila8.jpeg_persistence.pkl,R_Mithila9.jpg_persistence.pkl,R_Raja1.jpg_persistence.pkl,R_Raja10.jpg_persistence.pkl,R_Raja2.jpg_persistence.pkl,R_Raja3.jpg_persistence.pkl,R_Raja4.jpg_persistence.pkl,R_Raja5.jpeg_persistence.pkl,R_Raja6.jpg_persistence.pkl,R_Raja7.jpg_persistence.pkl,R_Raja8.jpg_persistence.pkl,R_Raja9.jpg_persistence.pkl,R_Ren1.jpg_persistence.pkl,R_Ren10.jpg_persistence.pkl,R_Ren2.jpg_persistence.pkl,R_Ren3.jpg_persistence.pkl,R_Ren4.jpg_persistence.pkl,R_Ren5.jpg_persistence.pkl,R_Ren6.jpg_persistence.pkl,R_Ren7.jpg_persistence.pkl,R_Ren8.jpg_persistence.pkl,R_Ren9.jpeg_persistence.pkl,R_Robert1.jpg_persistence.pkl,R_Robert10.jpg_persistence.pkl,R_Robert2.jpg_persistence.pkl,R_Robert3.jpg_persistence.pkl,R_Robert4.jpg_persistence.pkl,R_Robert5.jpg_persistence.pkl,R_Robert6.jpg_persistence.pkl,R_Robert7.jpg_persistence.pkl,R_Robert8.jpg_persistence.pkl,R_Robert9.jpg_persistence.pkl,R_Sid1.jpeg_persistence.pkl,R_Sid10.jpg_persistence.pkl,R_Sid2.jpeg_persistence.pkl,R_Sid3.jpg_persistence.pkl,R_Sid4.jpg_persistence.pkl,R_Sid5.jpeg_persistence.pkl,R_Sid6.jpeg_persistence.pkl,R_Sid7.jpg_persistence.pkl,R_Sid8.jpg_persistence.pkl,R_Sid9.jpg_persistence.pkl,R_Vin1.jpg_persistence.pkl,R_Vin10.jpg_persistence.pkl,R_Vin2.jpg_persistence.pkl,R_Vin3.jpg_persistence.pkl,R_Vin4.jpg_persistence.pkl,R_Vin5.jpg_persistence.pkl,R_Vin6.jpg_persistence.pkl,R_Vin7.jpg_persistence.pkl,R_Vin8.jpeg_persistence.pkl,R_Vin9.jpg_persistence.pkl
R_Klimt7.jpg_persistence.pkl,22163.5,20339.0,15543.5,16932.0,16652.0,23385.5,21613.5,24773.5,21864.0,21197.0,25202.0,21241.0,20130.5,20188.0,18509.5,21938.0,24203.5,22724.5,23090.5,19816.5,19860.5,18493.5,23064.0,19773.0,21433.5,24464.0,20243.0,24609.0,22962.5,21105.5,15500.0,20277.5,24600.0,19687.5,15057.5,14312.0,10633.5,0.0,11349.0,11624.5,35531.0,38928.0,22458.0,29637.0,28073.0,18027.5,15124.0,32322.0,23646.0,27707.0,18585.5,17324.5,19982.0,23404.0,21242.0,19996.5,18470.0,20332.0,16259.5,16404.5,27289.0,15434.5,20463.0,27183.5,23956.5,21430.5,23287.0,22189.5,32519.5,20368.0,17348.0,20406.5,17612.5,18509.0,20614.0,19949.5,16673.0,16573.5,19787.5,20181.5,19129.5,11289.5,10628.0,16823.0,19735.0,25374.0,16168.0,12707.5,17491.5,14915.0,29944.0,25112.5,22367.5,25609.0,18579.5,19938.0,10670.5,35900.0,25020.5,24332.5
R_Klimt8.jpg_persistence.pkl,13194.5,12026.5,9887.5,8929.0,12029.5,13981.5,12177.0,16465.0,12643.0,13244.5,15310.0,11740.5,11662.0,10706.0,10162.0,12918.5,14455.5,12760.0,13472.5,10303.0,10521.0,10005.5,13383.0,11437.5,12085.5,14606.0,11368.5,14817.5,13227.5,11538.5,11431.5,16265.5,16649.0,15980.5,21805.0,10698.5,13656.0,11349.0,0.0,11075.0,32675.0,41096.0,21085.5,24370.0,22529.0,11736.0,15042.5,27226.0,21314.0,27715.0,9775.5,8502.5,11052.5,13645.0,11608.5,10772.5,8713.5,11403.5,8602.0,9165.0,17365.5,7699.5,17115.5,18555.0,14274.5,14025.0,16461.0,13361.5,24475.0,11419.5,10096.5,11943.0,9601.0,10644.5,11855.0,11376.5,8592.0,8350.5,11228.0,12928.0,10034.5,5603.0,9291.0,12528.5,11843.0,16344.0,16275.0,8012.5,16326.0,7430.0,20018.0,18648.5,14385.5,17119.0,9963.0,11630.5,11898.5,27048.5,16992.5,18503.5
R_Klimt9.jpg_persistence.pkl,15152.0,14625.5,9923.5,10893.5,9356.0,17396.5,16287.0,18725.0,16370.0,13957.0,19478.0,15901.0,14612.5,14771.5,13990.0,16592.0,18653.0,17133.5,17313.5,14377.0,13908.0,13129.0,16860.0,14050.0,15827.0,18826.0,14566.5,18959.0,17463.0,15531.5,8222.5,10983.0,16587.0,12220.5,18500.0,8686.5,13163.5,11624.5,11075.0,0.0,27909.5,35499.5,16089.5,20295.0,18409.0,14253.0,15393.5,23940.5,16158.0,20186.0,12984.0,11995.0,14610.5,17735.5,15282.5,14248.0,12460.5,14272.5,10018.0,11846.5,21238.0,10999.5,11299.5,19011.5,17580.5,13448.0,14265.5,14425.0,23592.5,13868.5,11943.0,15626.0,12340.0,13207.5,16528.0,14992.5,12926.5,11729.0,14660.5,17209.0,13316.0,10224.5,12031.5,9958.5,12974.5,18446.0,14274.0,11800.0,12821.5,13021.5,23989.5,15985.5,14110.0,17173.5,12468.5,12315.5,9458.0,27712.5,16519.0,14782.5
R_Mithila1.jpg_persistence.pkl,30259.0,34890.0,35259.0,32506.0,34271.5,31388.5,36334.5,34760.0,36699.5,31690.0,35226.0,35363.5,36084.0,34637.5,36357.5,37158.5,36890.0,35138.0,34876.0,34263.0,33807.5,33501.0,30905.5,34960.0,35207.0,35359.0,34373.5,36777.0,36203.5,34751.0,31867.0,23105.0,23212.0,19642.5,40496.0,25242.0,31610.0,35531.0,32675.0,27909.5,0.0,21158.5,18800.5,13142.0,17646.5,30838.5,28553.5,16004.5,15018.0,19584.0,32924.0,31533.5,34842.5,32273.5,33246.5,32627.0,31119.0,32665.5,32455.0,35541.0,34387.5,28178.5,26196.5,26098.5,31862.5,25711.0,23382.5,27305.5,21020.5,31624.5,35039.0,37401.0,34559.5,35938.0,36965.0,36399.5,34399.5,33628.5,35106.0,35806.0,30437.5,31570.5,30793.0,30779.0,26070.5,30088.0,21409.5,31010.0,29388.5,35061.0,37309.0,24855.5,27949.5,25946.5,30997.5,25385.0,33587.0,26512.0,24063.0,24253.5
R_Mithila10.jpg_persistence.pkl,42432.5,46303.0,44051.5,43554.5,41067.0,44007.0,48686.0,47073.0,49552.0,43463.0,48567.5,48077.5,48266.0,46946.0,47574.5,49958.5,50029.0,48285.0,47642.5,46376.5,46185.5,44851.0,43694.0,46784.0,47911.5,48671.5,47144.5,50008.0,49367.0,47175.0,40419.5,32778.5,36306.5,30736.5,40763.0,33785.5,35120.0,38928.0,41096.0,35499.5,21158.5,0.0,27278.5,27499.0,28218.0,40496.5,33495.5,31986.0,25898.5,23322.0,44540.0,43265.5,46728.5,44921.5,46103.0,44634.0,42912.5,43933.0,43240.0,44988.5,47810.5,37554.0,30689.5,39345.5,44730.0,36396.5,34795.0,38760.0,36796.0,43412.0,45529.0,48865.5,45732.5,46892.0,49111.5,47944.5,44854.5,44518.5,46927.5,46048.0,41696.0,38430.5,36251.0,36323.0,36917.5,43074.5,27123.5,37039.5,29115.5,43868.5,50863.0,36433.5,40218.5,38275.5,42448.0,37924.0,37623.0,42814.0,34577.0,31997.0
R_Mithila2.jpg_persistence.pkl,22103.5,26142.5,24185.0,22780.0,23458.5,23570.5,26286.5,23323.5,27473.5,24522.0,25430.0,26080.5,26599.5,24850.0,26484.0,28079.5,26881.5,25609.0,24401.5,24542.0,24257.5,23978.0,21658.5,25296.5,25948.0,24891.5,25391.5,26155.0,26517.0,25160.5,20789.5,11019.5,15356.5,12047.5,27512.0,13797.0,18439.5,22458.0,21085.5,16089.5,18800.5,27278.5,0.0,17605.5,18248.0,17088.0,15842.0,15027.0,11279.5,20249.5,23173.5,21462.5,25439.0,20234.0,24197.0,23230.5,21044.5,24652.0,22503.5,24908.0,22845.5,16343.5,18991.0,16146.5,20022.5,16122.5,12114.0,18167.0,18218.0,22200.5,24658.0,27762.0,24471.0,25384.5,27200.5,26612.0,24460.0,23395.0,24935.5,24333.5,20952.5,19363.0,18773.0,21315.5,17610.5,17654.5,9987.5,18325.5,20243.5,24032.0,24378.0,13420.5,16528.0,16641.5,19825.0,15938.5,21772.5,21951.5,18155.5,18901.5
R_Mithila3.jpg_persistence.pkl,18967.0,24332.0,25138.0,22252.0,24356.0,20464.5,26040.5,26588.5,26660.5,20123.5,25809.5,25444.0,25561.5,24279.0,25562.0,27122.0,27768.0,25787.0,25209.5,24515.0,23997.0,23334.0,21240.5,24829.0,25235.5,26230.5,24372.5,27849.5,26680.5,24264.0,22199.0,16284.0,14998.5,13257.0,36720.0,19117.0,27319.0,29637.0,24370.0,20295.0,13142.0,27499.0,17605.5,0.0,8251.5,24813.0,27198.0,14585.5,10110.5,18206.0,22505.5,22245.0,24042.5,23696.0,23504.5,21649.5,21465.0,22212.5,22102.0,25243.0,25917.5,20447.5,15987.0,17677.0,23596.5,17096.5,16553.0,17477.5,13501.5,21331.0,24825.5,26806.5,24178.0,26066.0,27362.0,25632.5,25425.5,23674.5,26170.5,28146.0,20110.5,23241.5,23454.0,20455.5,16164.5,21749.5,17277.0,23025.0,19748.5,25074.5,28838.5,18134.0,20073.0,17268.0,22729.0,16207.5,24773.0,19530.0,13617.0,13283.5
R_Mithila4.jpeg_persistence.pkl,18132.5,21950.0,21568.5,19688.0,20049.0,19415.5,24656.5,24346.5,24915.0,18254.0,25219.0,23657.0,23604.5,22683.0,24041.5,25336.0,26369.5,24394.5,24172.5,22783.0,22210.5,20884.0,20420.5,22443.5,23514.5,25208.0,22515.5,26339.0,25387.0,22744.5,18669.5,14454.5,14573.5,12441.0,35158.5,17593.5,25652.0,28073.0,22529.0,18409.0,17646.5,28218.0,18248.0,8251.5,0.0,24017.0,25787.5,17713.5,11986.0,17907.5,20426.0,20261.0,22242.0,22988.0,21776.0,20059.5,19855.5,20019.0,19753.5,22556.5,25100.0,18318.0,11626.0,17144.5,22316.5,14703.0,13862.0,15944.5,13805.0,19159.5,21758.5,24919.5,22141.0,23830.5,25302.0,23894.0,24110.5,21737.5,24150.0,26176.5,18222.5,21432.0,21932.5,15634.0,14304.0,21182.0,16607.0,21569.5,15831.0,23279.0,28277.0,15689.0,17878.0,15718.0,20362.0,15400.0,21174.5,19851.5,11734.5,8580.5
R_Mithila5.jpg_persistence.pkl,17491.0,17260.0,15662.0,14347.0,17070.5,16801.5,16247.5,12450.5,16418.0,18226.0,15199.5,15205.0,15130.0,14990.0,16131.5,16907.5,14127.0,14010.0,14116.0,12925.5,14683.5,14184.0,14593.5,14608.5,15831.5,13212.5,14985.5,13248.0,15173.5,15893.5,16000.0,13701.0,16217.5,15511.0,27003.0,10804.5,16325.5,18027.5,11736.0,14253.0,30838.5,40496.5,17088.0,24813.0,24017.0,0.0,14748.0,23226.5,20916.5,30139.5,13886.5,10903.5,15841.0,11904.0,15364.5,14794.5,12367.5,16483.0,14196.0,16252.5,13555.0,9458.5,21083.0,13702.5,9727.0,14337.0,13192.5,15001.5,22034.5,14245.0,15083.0,17336.5,14622.0,15244.0,16665.0,16804.5,14377.5,14265.0,12882.5,11306.5,13382.0,11488.5,14269.0,18416.5,14517.5,11388.0,17464.5,10871.5,20890.0,14344.5,15210.0,13764.5,9814.0,14427.0,9483.5,12558.5,17830.0,23908.5,17806.5,21258.5
R_Mithila6.jpg_persistence.pkl,23957.5,23374.5,21087.0,20198.0,21877.5,23938.0,23840.0,20669.5,23771.0,24086.0,24181.5,22428.0,22591.5,22053.0,21881.5,23484.5,21960.0,22267.0,22641.0,20745.5,21751.5,20306.5,22696.5,21436.5,22881.0,22043.5,20979.5,22135.0,23181.0,23232.5,19217.5,16309.5,22844.5,15281.0,20463.5,12738.5,10629.5,15124.0,15042.5,15393.5,28553.5,33495.5,15842.0,27198.0,25787.5,14748.0,0.0,25957.0,19770.5,25721.0,20466.5,17106.5,22254.0,21592.5,22521.0,21458.0,19746.5,22684.5,20010.5,21042.5,22361.5,14128.5,22502.5,22647.5,20165.5,20325.0,18972.0,22216.0,28780.0,21185.0,21291.0,23311.0,20492.5,21107.5,22903.0,22764.0,19845.0,19562.5,19015.0,18572.5,20339.0,14807.0,15199.0,21113.5,19269.5,21224.0,13875.5,14626.0,20912.5,18204.0,25963.0,19201.0,18101.5,22662.0,16284.5,18824.0,18172.0,32223.5,23050.0,24630.0
R_Mithila7.jpeg_persistence.pkl,23157.0,27468.0,28790.0,25711.0,30362.5,23785.5,28332.0,23236.5,28584.5,25841.5,25120.5,27326.5,27522.0,26900.0,28955.5,29368.0,27434.5,26537.0,25224.0,25772.0,26001.0,25337.0,22819.0,26479.5,27261.5,25849.0,26605.5,26886.5,27558.0,26851.5,25225.5,16467.0,15483.5,16148.5,38669.5,21063.5,27164.5,32322.0,27226.0,23940.5,16004.5,31986.0,15027.0,14585.5,17713.5,23226.5,25957.0,0.0,15425.0,25165.5,25137.5,22662.0,27050.5,22026.0,25438.5,24914.0,23452.0,26610.5,25787.5,28167.0,23984.5,21624.5,25344.0,14971.0,20903.0,18792.5,14464.0,21264.0,13285.5,24117.5,27375.0,29897.0,26353.5,27438.0,28717.0,28664.0,28337.5,26190.5,25979.5,26847.0,22901.0,26918.5,27302.5,27936.0,19666.5,20198.0,18582.5,25544.0,29506.0,28964.0,25747.5,15634.0,20207.0,17930.0,21820.0,19410.0,29900.5,14297.5,19195.5,22170.0
R_Mithila8.jpeg_persistence.pkl,18974.5,23273.5,23229.0,21056.0,22392.0,20175.0,25420.0,25731.0,26053.0,20836.5,25373.5,24915.5,24661.0,23603.0,24127.5,26440.5,27345.5,25471.5,24921.5,23511.5,23416.0,21925.5,21183.0,23890.5,24769.5,25990.5,23643.5,27541.5,26459.0,23717.5,20215.5,14824.0,14026.5,11061.5,29916.0,14197.5,22228.5,23646.0,21314.0,16158.0,15018.0,25898.5,11279.5,10110.5,11986.0,20916.5,19770.5,15425.0,0.0,16972.0,21414.0,20902.0,23146.5,22776.0,23106.5,21191.0,20578.0,22002.0,20579.0,23467.5,25488.5,18197.5,15878.0,17597.5,22822.0,16131.5,15413.0,17779.0,16453.0,20847.0,23352.0,25523.5,22884.0,24631.5,26533.0,24539.5,22903.5,22228.0,24706.0,26289.5,19231.5,19914.0,19638.5,19585.5,14453.5,21081.5,12566.5,19586.5,18236.0,22647.5,28417.5,17745.5,18862.5,17960.0,21316.0,15534.5,21759.5,21564.5,15398.5,14872.5
R_Mithila9.jpg_persistence.pkl,27049.5,28839.5,26976.5,25804.5,24072.0,30243.0,31609.0,33517.5,31618.5,25779.0,34528.5,31110.0,30114.0,29921.0,29992.0,31868.0,34340.0,32490.0,32654.5,29936.0,28997.0,28229.0,30110.0,29639.5,30960.0,33832.0,29259.5,34452.5,32911.0,30356.0,23967.5,21864.5,26953.5,18148.5,31516.5,21471.5,26969.5,27707.0,27715.0,20186.0,19584.0,23322.0,20249.5,18206.0,17907.5,30139.5,25721.0,25165.5,16972.0,0.0,27962.5,27627.5,29650.5,32714.5,29382.0,28381.0,27409.0,27793.5,25556.5,28733.0,35097.5,26409.5,16496.5,29358.5,31892.5,25116.0,24836.0,25551.0,28608.5,27900.0,27875.0,31220.0,28085.0,29413.0,32250.5,30468.5,28907.5,27451.5,30786.5,33340.0,27663.0,26725.0,26364.0,21036.0,25420.0,31967.0,21521.0,27506.5,17218.0,29375.0,38420.5,26215.5,27100.5,27558.5,28106.0,24742.0,25251.0,34776.0,23331.5,16937.5
R_Raja1.jpg_persistence.pkl,5995.0,4750.0,7466.5,4524.0,11397.0,5950.5,5224.5,13615.0,5650.5,6098.0,7543.0,4720.0,4392.0,3736.5,5235.5,6126.5,7604.5,5712.0,5650.0,4430.0,3851.5,3157.0,5763.0,3970.0,4737.5,7292.0,4048.5,8004.0,6108.5,4108.0,10936.0,16797.0,14128.0,16344.5,27517.5,12289.5,19831.5,18585.5,9775.5,12984.0,32924.0,44540.0,23173.5,22505.5,20426.0,13886.5,20466.5,25137.5,21414.0,27962.5,0.0,5743.0,3471.5,7006.5,3809.5,3571.0,4326.5,5128.5,4921.0,5345.0,10666.0,9974.5,17788.5,13583.5,8793.5,10206.5,15217.5,8536.0,20585.0,3969.0,4782.0,5864.0,4022.0,5262.5,6339.5,4902.5,6848.0,5089.5,6227.5,11240.5,4159.5,10645.0,15291.0,13721.5,10051.5,12313.0,21305.5,10970.5,20427.0,7467.0,13402.5,17412.0,11924.0,11483.0,7860.0,9331.5,15614.0,21905.5,12339.5,16053.0
R_Raja10.jpg_persistence.pkl,9893.0,8674.0,9634.0,6697.0,12811.5,9330.5,8689.0,10273.5,8435.5,9934.0,9219.0,7328.5,7117.5,7120.5,7664.0,9005.0,8703.5,7706.5,7576.5,5462.0,6711.5,5589.0,8256.5,6239.5,7729.5,8676.0,6938.5,8844.0,8286.5,8045.0,10622.5,14551.5,13769.5,14151.0,26459.0,10738.5,16615.5,17324.5,8502.5,11995.0,31533.5,43265.5,21462.5,22245.0,20261.0,10903.5,17106.5,22662.0,20902.0,27627.5,5743.0,0.0,7260.5,7970.5,7431.5,6807.0,5494.0,8385.5,6899.0,8284.5,11250.0,7745.0,17783.0,12261.0,7779.5,10233.0,13154.5,10101.5,19934.5,6595.5,7550.5,8874.0,6065.5,7215.5,8038.5,8348.0,7760.0,6526.0,6307.5,8210.5,6435.5,9791.5,14014.5,14559.0,10179.5,11157.5,19382.0,10435.0,20333.0,8705.0,13960.5,15236.0,10270.0,11555.5,5074.5,8906.0,15057.5,21864.0,12485.0,16598.0
R_Raja2.jpg_persistence.pkl,6535.0,3547.0,8202.0,5452.5,12044.0,5233.5,3273.0,14418.0,3465.5,6258.0,6101.0,2976.0,3544.5,2639.5,3839.0,3710.0,6370.5,4379.5,4515.0,4858.0,3698.5,4022.0,5589.5,3273.5,2721.0,6369.5,3276.5,6826.0,4498.5,2103.0,12440.0,19238.0,16091.0,18447.0,28907.0,14565.0,21864.5,19982.0,11052.5,14610.5,34842.5,46728.5,25439.0,24042.5,22242.0,15841.0,22254.0,27050.5,23146.5,29650.5,3471.5,7260.5,0.0,7230.0,3306.0,3567.0,5663.0,5229.5,5978.0,5926.0,10933.5,12087.0,19357.0,15324.5,10560.0,12355.5,17613.0,10340.0,22032.0,4805.0,4946.0,3844.5,3552.5,4618.5,4537.0,2713.0,6361.0,5154.0,6186.5,11879.5,5802.0,12407.0,17361.0,15373.5,11646.0,13996.0,23584.0,13180.5,22146.0,7309.5,13895.5,19826.0,14253.5,13465.0,9877.5,11198.5,17301.5,22902.0,13985.5,17815.5
R_Raja3.jpg_persistence.pkl,9734.5,9459.5,13098.0,10109.5,16832.0,7090.5,7852.5,12267.0,8652.0,11543.5,6416.5,7239.5,8430.5,6786.0,9052.0,9148.0,7750.0,6545.0,5468.5,7271.5,7466.5,7280.0,5296.0,7258.0,7478.0,6055.5,7712.0,7136.5,7433.0,7238.5,16103.5,15527.0,12602.5,18139.5,32132.5,15055.0,22490.5,23404.0,13645.0,17735.5,32273.5,44921.5,20234.0,23696.0,22988.0,11904.0,21592.5,22026.0,22776.0,32714.5,7006.5,7970.5,7230.0,0.0,7202.5,6939.0,7067.0,9695.5,10502.5,10950.5,6692.5,10576.0,21860.5,10395.5,6234.0,10015.5,13129.5,8747.0,17485.0,7169.0,9927.5,9490.0,7991.5,8819.0,8872.5,8698.0,10837.5,9215.0,8348.0,10704.5,6809.5,14152.5,18405.5,18578.0,11792.0,8767.0,21411.0,12848.0,24679.5,11102.0,8891.0,14639.0,10556.0,9229.0,8486.0,9700.5,20274.0,18262.5,12987.5,19704.5
R_Raja4.jpg_persistence.pkl,5886.5,4282.5,9327.5,6035.0,13477.0,4902.0,4157.0,14247.5,4117.0,6184.5,5979.5,3311.5,4663.0,3330.5,5861.5,4561.0,6580.5,4159.5,4545.0,5226.0,3114.0,4469.5,4234.0,4129.0,3137.0,6099.0,3356.5,6426.5,4218.0,2964.5,12853.0,17745.0,14921.0,17569.0,30051.0,14177.5,22304.0,21242.0,11608.5,15282.5,33246.5,46103.0,24197.0,23504.5,21776.0,15364.5,22521.0,25438.5,23106.5,29382.0,3809.5,7431.5,3306.0,7202.5,0.0,3926.0,4759.0,4955.0,6845.5,6649.5,9966.5,11708.0,19546.5,13570.5,9385.0,11087.5,16047.5,9099.5,20129.5,4072.5,6157.0,5532.0,5117.0,5988.5,5240.5,4677.0,7957.0,6251.5,6743.0,12355.5,5626.5,12513.5,16849.5,15535.0,11638.5,12612.0,22808.0,12871.0,22510.5,8750.0,13108.5,18349.0,12511.5,11687.0,9241.5,9827.0,17225.5,20976.5,12986.5,17523.0
R_Raja5.jpeg_persistence.pkl,4920.0,5660.0,8694.0,5799.5,12534.0,4289.0,5512.5,13956.5,5511.5,6146.5,7116.0,4494.5,5248.0,4293.5,6018.5,5901.5,7784.0,5241.5,5162.0,5551.0,4473.0,4587.5,4510.0,4447.5,4415.5,6345.5,3967.5,7706.5,6030.0,3776.5,11560.0,17107.5,13879.5,16725.0,28987.0,12939.0,21178.5,19996.5,10772.5,14248.0,32627.0,44634.0,23230.5,21649.5,20059.5,14794.5,21458.0,24914.0,21191.0,28381.0,3571.0,6807.0,3567.0,6939.0,3926.0,0.0,4530.0,6448.0,6142.0,7198.0,9518.5,10619.0,17952.0,13051.0,8744.0,10084.5,15440.5,7924.5,19499.0,3477.5,6185.0,6356.0,4932.0,6656.0,7014.0,5042.5,8291.0,5810.0,7512.0,12248.5,4218.0,11410.5,15953.0,14271.5,9833.0,11971.5,21727.5,11603.5,20684.0,7245.0,12445.0,17431.0,12198.5,11179.0,8722.0,9080.0,16604.0,20530.0,11807.0,15645.0
R_Raja6.jpg_persistence.pkl,6838.0,6593.0,7804.5,4917.0,11431.5,6849.0,6657.5,12686.0,7094.0,7445.0,8618.0,5843.5,6481.0,5216.5,6575.0,7606.5,8393.0,6220.0,6793.0,4901.0,4425.5,4923.5,5594.5,5891.5,6027.5,7623.0,5527.0,8363.5,7098.5,5556.5,10427.0,14836.5,12452.0,15079.5,27267.0,11130.0,19239.0,18470.0,8713.5,12460.5,31119.0,42912.5,21044.5,21465.0,19855.5,12367.5,19746.5,23452.0,20578.0,27409.0,4326.5,5494.0,5663.0,7067.0,4759.0,4530.0,0.0,6079.5,4989.0,6413.0,10143.5,8490.0,17015.5,12308.0,8102.5,8792.5,13239.0,7261.5,18995.5,4329.0,6116.0,7619.5,5125.0,6427.5,7820.5,6575.5,7409.5,5522.5,6950.0,10972.5,4267.0,9084.0,13603.0,13173.0,8932.5,11017.0,19573.5,9750.0,19635.5,7769.0,13093.5,15445.0,10236.0,10681.0,6676.5,7748.0,14788.5,20295.5,11113.0,15318.0
