,R_Dey1.jpg_persistence.pkl,R_Dey10.jpeg_persistence.pkl,R_Dey2.jpg_persistence.pkl,R_Dey3.jpeg_persistence.pkl,R_Dey4.jpg_persistence.pkl,R_Dey5.jpg_persistence.pkl,R_Dey6.jpg_persistence.pkl,R_Dey7.jpeg_persistence.pkl,R_Dey8.jpg_persistence.pkl,R_Dey9.jpg_persistence.pkl,R_Gen1.jpg_persistence.pkl,R_Gen10.jpg_persistence.pkl,R_Gen2.jpg_persistence.pkl,R_Gen3.jpg_persistence.pkl,R_Gen4.png_persistence.pkl,R_Gen5.jpeg_persistence.pkl,R_Gen6.jpg_persistence.pkl,R_Gen7.jpg_persistence.pkl,R_Gen8.jpg_persistence.pkl,R_Gen9.jpg_persistence.pkl,R_Goya1.jpg_persistence.pkl,R_Goya10.jpg_persistence.pkl,R_Goya2.jpg_persistence.pkl,R_Goya3.jpg_persistence.pkl,R_Goya4.jpg_persistence.pkl,R_Goya5.jpg_persistence.pkl,R_Goya6.jpg_persistence.pkl,R_Goya7.jpg_persistence.pkl,R_Goya8.jpg_persistence.pkl,R_Goya9.jpg_persistence.pkl,R_Klimt1.jpg_persistence.pkl,R_Klimt10.jpeg_persistence.pkl,R_Klimt2.jpg_persistence.pkl,R_Klimt3.jpg_persistence.pkl,R_Klimt4.jpg_persistence.pkl,R_Klimt5.jpg_persistence.pkl,R_Klimt6.jpg_persistence.pkl,R_Klimt7.jpg_persistence.pkl,R_Klimt8.jpg_persistence.pkl,R_Klimt9.jpg_persistence.pkl,R_Mithila1.jpg_persistence.pkl,R_Mithila10.jpg_persistence.pkl,R_Mithila2.jpg_persistence.pkl,R_Mithila3.jpg_persistence.pkl,R_Mithila4.jpeg_persistence.pkl,R_Mithila5.jpg_persistence.pkl,R_Mithila6.jpg_persistence.pkl,R_Mithila7.jpeg_persistence.pkl,R_Mithila8.jpeg_persistence.pkl,R_Mithila9.jpg_persistence.pkl,R_Raja1.jpg_persistence.pkl,R_Raja10.jpg_persistence.pkl,R_Raja2.jpg_persistence.pkl,R_Raja3.jpg_persistence.pkl,R_Raja4.jpg_persistence.pkl,R_Raja5.jpeg_persistence.pkl,R_Raja6.jpg_persistence.pkl,R_Raja7.jpg_persistence.pkl,R_Raja8.jpg_persistence.pkl,R_Raja9.jpg_persistence.pkl,R_Ren1.jpg_persistence.pkl,R_Ren10.jpg_persistence.pkl,R_Ren2.jpg_persistence.pkl,R_Ren3.jpg_persistence.pkl,R_Ren4.jpg_persistence.pkl,R_Ren5.jpg_persistence.pkl,R_Ren6.jpg_persistence.pkl,R_Ren7.jpg_persistence.pkl,R_Ren8.jpg_persistence.pkl,R_Ren9.jpeg_persistence.pkl,R_Robert1.jpg_persistence.pkl,R_Robert10.jpg_persistence.pkl,R_Robert2.jpg_persistence.pkl,R_Robert3.jpg_persistence.pkl,R_Robert4.jpg_persistence.pkl,R_Robert5.jpg_persistence.pkl,R_Robert6.jpg_persistence.pkl,R_Robert7.jpg_persistence.pkl,R_Robert8.jpg_persistence.pkl,R_Robert9.jpg_persistence.pkl,R_Sid1.jpeg_persistence.pkl,R_Sid10.jpg_persistence.pkl,R_Sid2.jpeg_persistence.pkl,R_Sid3.jpg_persistence.pkl,R_Sid4.jpg_persistence.pkl,R_Sid5.jpeg_persistence.pkl,R_Sid6.jpeg_persistence.pkl,R_Sid7.jpg_persistence.pkl,R_Sid8.jpg_persistence.pkl,R_Sid9.jpg_persistence.pkl,R_Vin1.jpg_persistence.pkl,R_Vin10.jpg_persistence.pkl,R_Vin2.jpg_persistence.pkl,R_Vin3.jpg_persistence.pkl,R_Vin4.jpg_persistence.pkl,R_Vin5.jpg_persistence.pkl,R_Vin6.jpg_persistence.pkl,R_Vin7.jpg_persistence.pkl,R_Vin8.jpeg_persistence.pkl,R_Vin9.jpg_persistence.pkl
R_Robert8.jpg_persistence.pkl,10995.5,7641.5,10491.5,7932.0,13631.0,9907.5,7030.0,11812.0,6640.0,10685.0,7677.5,5844.5,5620.5,6182.0,6529.0,6750.0,5784.5,5926.0,6839.0,4780.5,6000.0,5821.0,9196.5,5374.5,6215.5,6767.0,5583.5,6674.0,6048.0,6835.0,13305.5,17403.5,17680.5,17423.5,28332.5,14223.0,20011.5,19787.5,11228.0,14660.5,35106.0,46927.5,24935.5,26170.5,24150.0,12882.5,19015.0,25979.5,24706.0,30786.5,6227.5,6307.5,6186.5,8348.0,6743.0,7512.0,6950.0,8605.0,8440.5,8534.5,10872.5,11438.0,20836.0,14956.0,8864.0,13384.0,16360.0,12490.5,23480.0,8032.5,7110.0,7403.0,4937.5,5305.0,7098.5,6661.5,7047.5,5971.5,0.0,8797.0,8289.5,13187.0,17686.5,17041.5,13282.0,13615.0,23200.0,13600.5,23444.0,9450.0,14015.0,17337.0,12346.5,14616.0,7193.5,12329.0,17817.5,24812.0,15788.0,19851.5
R_Robert9.jpg_persistence.pkl,16055.5,13520.5,15419.5,12853.0,18477.5,14258.5,12860.0,10556.0,12507.0,16062.0,12084.0,11345.5,10958.5,11457.0,11980.5,12908.0,10903.0,11470.5,10991.5,9200.0,11572.0,10927.5,13013.0,10698.5,12073.5,11850.0,11650.0,10946.0,11955.5,12553.5,16751.0,18834.0,19313.5,18292.0,30210.5,14917.5,18594.0,20181.5,12928.0,17209.0,35806.0,46048.0,24333.5,28146.0,26176.5,11306.5,18572.5,26847.0,26289.5,33340.0,11240.5,8210.5,11879.5,10704.5,12355.5,12248.5,10972.5,13020.5,12659.0,12911.5,14037.0,11096.0,23879.0,15383.0,10758.0,16096.5,17410.5,15841.0,24937.5,12138.0,12792.0,13192.5,10348.0,11038.5,11850.5,12812.5,10890.5,11144.0,8797.0,0.0,12396.0,15073.0,17043.5,20110.5,15420.0,14075.0,22247.0,15122.0,25362.5,12455.5,16201.0,18753.0,13555.5,15986.0,8361.5,14599.5,20408.5,26195.5,18112.0,23254.0
R_Sid1.jpeg_persistence.pkl,5637.5,6528.0,8696.5,5637.0,12396.5,5310.0,7730.0,14309.5,8459.5,6955.0,8441.0,7183.0,7410.5,6088.0,7741.0,8934.5,9553.0,7606.0,7247.5,6549.0,5955.0,5072.0,5128.0,6479.5,7085.5,8371.5,6417.5,9876.5,8454.0,6148.5,11085.0,14975.5,11583.5,15200.0,28011.5,11151.5,20013.5,19129.5,10034.5,13316.0,30437.5,41696.0,20952.5,20110.5,18222.5,13382.0,20339.0,22901.0,19231.5,27663.0,4159.5,6435.5,5802.0,6809.5,5626.5,4218.0,4267.0,6427.5,5641.5,6912.0,10326.5,8851.0,16505.5,11653.5,8006.5,7840.5,13102.0,6469.0,18252.5,4254.0,6538.5,8506.0,6251.5,7825.0,8738.0,7461.5,8724.0,6703.5,8289.5,12396.0,0.0,9979.5,14318.5,13211.0,7987.5,10624.0,18869.0,9569.5,19323.5,8928.5,13173.0,15653.0,10204.5,9698.5,7896.5,7162.0,15229.5,19776.0,10469.0,14311.0
R_Sid10.jpg_persistence.pkl,13195.5,13113.0,10559.5,9732.0,12164.0,14209.0,13858.5,18217.0,14559.0,13348.5,16337.5,13197.5,13397.5,12202.0,12103.5,14933.0,15860.0,14016.0,14250.5,11668.0,11689.5,10803.5,13188.5,12447.5,13445.0,15433.0,12696.0,15985.0,14782.5,12972.0,11617.0,15295.0,15436.5,15158.5,21348.5,9378.0,12826.5,11289.5,5603.0,10224.5,31570.5,38430.5,19363.0,23241.5,21432.0,11488.5,14807.0,26918.5,19914.0,26725.0,10645.0,9791.5,12407.0,14152.5,12513.5,11410.5,9084.0,11911.0,9176.0,10233.0,17694.5,8171.0,16157.0,17722.5,14629.0,12757.0,15584.5,12344.0,23408.0,11015.0,11362.0,13533.0,11478.5,12471.5,13803.5,13013.0,10798.5,10823.0,13187.0,15073.0,9979.5,0.0,7768.5,11593.0,11174.5,16104.5,14285.5,5719.5,14561.5,8676.5,20619.0,18380.5,13437.0,16087.5,10923.5,10750.5,10470.0,26332.5,15808.5,17448.5
R_Sid2.jpeg_persistence.pkl,16193.0,17586.5,15605.5,14293.0,15984.0,18247.0,19064.5,22074.5,19650.5,16814.5,20914.5,18263.0,18431.0,17325.5,17138.5,20024.0,20644.0,18994.0,18965.0,16618.5,16535.5,15374.5,16987.5,17396.5,18342.0,20155.0,17605.0,20899.0,19775.0,18005.5,14272.0,15815.0,16721.0,14667.0,22451.5,10283.5,13288.0,10628.0,9291.0,12031.5,30793.0,36251.0,18773.0,23454.0,21932.5,14269.0,15199.0,27302.5,19638.5,26364.0,15291.0,14014.5,17361.0,18405.5,16849.5,15953.0,13603.0,15774.5,13906.5,14376.5,21590.5,10171.0,17039.0,19260.0,18412.5,14183.0,16567.0,14482.0,24277.0,15212.5,16517.5,18530.0,16293.0,17242.5,18345.0,17954.5,14876.5,15285.5,17686.5,17043.5,14318.5,7768.5,0.0,13283.0,13275.5,18735.5,12445.5,8302.5,14507.5,12765.0,24768.5,19666.0,14842.0,17816.5,14707.5,12497.0,12372.5,27911.0,16903.0,18447.5
R_Sid3.jpg_persistence.pkl,13049.0,14009.5,10189.0,11244.0,9219.5,16234.5,17367.5,22711.0,17493.5,11793.5,20704.5,17167.0,15993.5,15568.0,14897.5,17764.0,20339.5,18584.5,18836.5,15837.0,14889.0,13846.5,16334.5,15611.0,17033.0,20080.0,15367.5,20527.0,18931.0,16142.0,9443.5,14743.5,15283.5,14754.5,24464.0,12794.0,18901.5,16823.0,12528.5,9958.5,30779.0,36323.0,21315.5,20455.5,15634.0,18416.5,21113.5,27936.0,19585.5,21036.0,13721.5,14559.0,15373.5,18578.0,15535.0,14271.5,13173.0,13058.0,10512.5,12002.0,21442.5,12788.5,7712.0,18202.0,18578.0,11342.0,15800.5,11475.5,21334.0,14117.5,12878.5,16128.5,14131.0,15087.5,18134.0,15684.5,14826.0,13412.0,17041.5,20110.5,13211.0,11593.0,13283.0,0.0,11622.0,19191.0,17359.5,12848.0,10285.0,12924.5,24720.5,18640.5,14255.5,14670.0,15279.0,12066.0,10199.5,26410.5,12220.0,10036.5
R_Sid4.jpg_persistence.pkl,8325.0,11571.5,12463.5,9974.5,14438.5,8655.0,13976.5,17107.5,14587.0,9970.5,14017.5,13429.5,13160.5,12209.0,12660.0,14957.5,16048.0,14164.5,13517.0,12029.0,11884.0,10235.5,10113.5,12325.5,13229.0,14704.5,12209.0,16160.0,15125.0,12206.0,11210.5,12996.5,7692.0,11490.0,28179.5,9796.5,18987.5,19735.0,11843.0,12974.5,26070.5,36917.5,17610.5,16164.5,14304.0,14517.5,19269.5,19666.5,14453.5,25420.0,10051.5,10179.5,11646.0,11792.0,11638.5,9833.0,8932.5,10323.0,9523.5,11429.0,14728.0,8373.5,13110.0,10096.5,11857.0,6974.0,10918.0,7732.5,14757.5,9640.0,12118.5,13902.0,11357.5,12844.5,15048.0,12889.5,12841.5,11047.5,13282.0,15420.0,7987.5,11174.5,13275.5,11622.0,0.0,11498.5,14924.0,10857.0,16647.0,11301.5,17895.5,14274.0,9997.5,9482.0,10454.0,6493.0,14276.0,17516.0,8122.0,12034.0
R_Sid5.jpeg_persistence.pkl,12773.5,15420.5,17261.5,14065.0,20087.5,12497.0,14814.5,13269.0,15203.0,15035.5,13355.0,14156.0,14999.0,13393.5,15602.5,15814.5,13850.0,12928.5,12383.0,13495.0,13238.0,12885.0,10507.5,13753.0,14131.0,11305.0,13112.0,12580.5,14010.5,13674.0,16544.5,13757.0,11958.0,16650.5,34006.5,14799.0,22943.0,25374.0,16344.0,18446.0,30088.0,43074.5,17654.5,21749.5,21182.0,11388.0,21224.0,20198.0,21081.5,31967.0,12313.0,11157.5,13996.0,8767.0,12612.0,11971.5,11017.0,14517.0,13862.5,16038.5,8569.0,11071.5,21016.0,8295.5,7859.0,10529.5,10613.0,10542.5,15229.5,11615.5,15573.5,16325.5,14177.0,15365.5,15760.5,15485.0,15901.5,14067.0,13615.0,14075.0,10624.0,16104.5,18735.5,19191.0,11498.5,0.0,19761.0,14415.5,24146.0,15500.5,8751.0,10596.5,8401.5,9042.0,10674.5,9113.5,21016.5,15141.5,12516.0,19001.0
R_Sid6.jpeg_persistence.pkl,20486.5,23842.5,21712.0,20739.0,21864.5,21781.0,25295.5,23698.0,26131.0,22270.0,25131.5,24635.0,24913.0,23613.5,24065.5,26604.5,26205.0,24553.0,23887.0,22850.5,22712.5,21543.0,20678.0,23518.0,24485.5,24928.0,23804.5,26201.5,25641.0,24005.0,18824.0,11254.0,15413.5,10043.5,24275.0,11838.5,13385.0,16168.0,16275.0,14274.0,21409.5,27123.5,9987.5,17277.0,16607.0,17464.5,13875.5,18582.5,12566.5,21521.0,21305.5,19382.0,23584.0,21411.0,22808.0,21727.5,19573.5,21888.0,20329.5,21154.0,24360.0,13320.5,16824.0,17440.0,21170.5,14291.0,12482.5,17135.0,19960.0,20509.0,22891.5,25431.0,22540.5,23365.0,25007.0,24625.0,21632.5,21133.5,23200.0,22247.0,18869.0,14285.5,12445.5,17359.5,14924.0,19761.0,0.0,13229.0,15925.0,20009.0,27436.0,14940.5,16865.5,17112.0,18707.5,14982.0,16586.0,24135.0,15915.5,17147.5
R_Sid7.jpg_persistence.pkl,13398.0,14007.5,12097.5,11405.0,14385.0,13268.5,14582.5,18045.5,15425.0,14623.0,15549.5,13992.0,14216.0,12824.0,13482.0,15855.5,15972.0,14181.0,13848.0,12304.5,12685.0,11414.5,12179.5,13153.0,14088.0,14964.0,13521.5,16118.0,15104.0,13685.0,12975.5,14608.5,14781.5,14958.5,21473.0,9256.5,13035.5,12707.5,8012.5,11800.0,31010.0,37039.5,18325.5,23025.0,21569.5,10871.5,14626.0,25544.0,19586.5,27506.5,10970.5,10435.0,13180.5,12848.0,12871.0,11603.5,9750.0,12936.5,10794.5,11812.5,16166.0,7862.5,16843.0,16390.0,13085.5,11907.5,14791.0,11677.5,22568.5,11240.5,12575.5,14864.5,12354.0,13218.5,15234.0,13957.5,12208.5,11736.0,13600.5,15122.0,9569.5,5719.5,8302.5,12848.0,10857.0,14415.5,13229.0,0.0,15154.5,9765.0,19038.5,17489.5,12943.5,15081.5,10965.0,10260.5,11190.0,24998.0,15120.5,17876.0
R_Sid8.jpg_persistence.pkl,19468.5,21403.5,18373.0,18616.0,14719.0,22718.5,24578.0,28343.0,24993.0,19190.0,26982.0,24137.0,23476.0,22640.5,21984.0,25335.0,27030.0,25169.5,25282.5,22514.0,22127.5,20497.5,22677.0,22697.0,24114.5,26445.0,22618.5,27482.0,25892.5,23112.5,15917.5,17088.0,19950.0,15831.5,24118.5,15111.0,19658.0,17491.5,16326.0,12821.5,29388.5,29115.5,20243.5,19748.5,15831.0,20890.0,20912.5,29506.0,18236.0,17218.0,20427.0,20333.0,22146.0,24679.5,22510.5,20684.0,19635.5,20046.5,17971.0,19284.0,27694.0,16899.0,7590.0,23008.0,24412.5,17301.0,19189.0,17828.5,24165.5,20486.5,20534.0,23493.0,21368.5,22664.0,24994.5,22779.5,20889.0,20092.0,23444.0,25362.5,19323.5,14561.5,14507.5,10285.0,16647.0,24146.0,15925.0,15154.5,0.0,18090.0,30968.0,22421.5,19656.5,20572.0,21179.5,16960.5,13429.5,30495.0,17594.5,11953.5
R_Sid9.jpg_persistence.pkl,10616.5,8392.0,9395.5,8103.0,12063.0,10431.5,8997.0,16273.5,9340.5,10346.0,12237.5,8674.5,8395.0,7542.5,6930.5,9591.0,11700.5,10036.0,10167.0,8260.0,8089.0,7577.5,10560.0,8068.5,8889.5,11643.5,8237.5,12213.5,10305.5,8224.5,12527.0,19244.5,17243.5,17789.0,24077.0,13032.0,17357.5,14915.0,7430.0,13021.5,35061.0,43868.5,24032.0,25074.5,23279.0,14344.5,18204.0,28964.0,22647.5,29375.0,7467.0,8705.0,7309.5,11102.0,8750.0,7245.0,7769.0,8662.5,7250.5,8027.0,14858.0,10398.0,18403.0,18005.5,13584.0,14341.5,18445.5,12079.0,24348.0,9240.0,8886.0,8421.0,7072.0,8357.5,10120.0,7406.0,7714.5,7301.0,9450.0,12455.5,8928.5,8676.5,12765.0,12924.5,11301.5,15500.5,20009.0,9765.0,18090.0,0.0,17814.5,20437.0,15293.0,16398.0,10815.5,12307.0,13446.0,26022.5,15980.0,18825.5
R_Vin1.jpg_persistence.pkl,15116.0,16392.5,19221.5,16348.0,23007.0,13202.0,14251.0,15408.5,14173.0,17192.5,12562.0,13162.5,14464.5,13110.5,16139.0,14631.5,12680.0,11652.5,11612.0,13738.5,13547.5,14043.5,11152.0,13722.5,13608.5,9814.0,12753.5,11014.0,12731.0,13421.5,21751.5,20243.5,17089.5,23665.5,38673.5,21171.0,28535.0,29944.0,20018.0,23989.5,37309.0,50863.0,24378.0,28838.5,28277.0,15210.0,25963.0,25747.5,28417.5,38420.5,13402.5,13960.5,13895.5,8891.0,13108.5,12445.0,13093.5,16696.5,16902.5,17862.5,7432.5,16495.0,27899.5,13813.5,9230.0,15417.5,17134.5,14408.0,20345.0,12969.0,16189.0,16470.5,14633.0,15814.0,15558.0,15596.5,17959.0,15842.5,14015.0,16201.0,13173.0,20619.0,24768.5,24720.5,17895.5,8751.0,27436.0,19038.5,30968.0,17814.5,0.0,16238.5,13335.5,13742.5,13750.5,15150.5,26854.0,18591.5,18500.5,25052.0
R_Vin10.jpg_persistence.pkl,17683.5,20763.0,18569.5,17269.0,19528.0,18578.5,20660.0,15823.0,20727.0,19211.5,19326.0,19581.0,20368.5,19176.0,21044.5,21252.0,18769.0,18293.5,18422.0,18111.0,18271.5,18060.5,16423.5,18833.0,19842.5,16909.0,18377.0,17726.0,19434.5,19648.0,15676.0,8316.0,12913.5,12396.0,32745.5,14668.0,21433.5,25112.5,18648.5,15985.5,24855.5,36433.5,13420.5,18134.0,15689.0,13764.5,19201.0,15634.0,17745.5,26215.5,17412.0,15236.0,19826.0,14639.0,18349.0,17431.0,15445.0,19610.5,17422.5,19944.0,14067.0,12952.0,18493.0,10482.0,11843.5,11137.5,6626.0,13310.5,14313.5,16283.5,18670.0,21749.5,18703.0,19462.0,21228.5,20885.5,20488.0,17535.0,17337.0,18753.0,15653.0,18380.5,19666.0,18640.5,14274.0,10596.5,14940.5,17489.5,22421.5,20437.0,16238.5,0.0,9492.0,10605.5,12937.0,11969.5,21105.0,16909.5,13711.5,16030.5
R_Vin2.jpg_persistence.pkl,11746.0,14947.0,14256.0,11769.5,15139.0,13178.0,15241.5,13297.5,15041.5,13059.0,13657.5,14126.5,14823.0,13683.0,16004.0,15797.0,12895.0,12737.5,12860.0,12717.0,12748.0,12646.5,11067.5,13503.5,14314.0,11280.0,12795.0,11714.0,13825.5,13954.0,12815.5,9671.5,10468.0,13100.0,30620.0,11567.0,19989.5,22367.5,14385.5,14110.0,27949.5,40218.5,16528.0,20073.0,17878.0,9814.0,18101.5,20207.0,18862.5,27100.5,11924.0,10270.0,14253.5,10556.0,12511.5,12198.5,10236.0,13548.5,11871.5,14628.5,10440.5,9208.0,16420.0,8773.0,7296.5,7539.5,8354.0,8622.0,15837.5,10829.0,13709.5,16533.5,13920.0,14713.5,15832.5,15688.0,15776.0,13748.0,12346.5,13555.5,10204.5,13437.0,14842.0,14255.5,9997.5,8401.5,16865.5,12943.5,19656.5,15293.0,13335.5,9492.0,0.0,8258.0,8570.5,7304.0,16862.5,18453.0,10897.0,14419.0
R_Vin3.jpg_persistence.pkl,9375.5,14082.0,15350.5,12174.0,17222.5,10654.0,14667.5,14777.0,15188.5,10701.5,13048.5,13779.5,14445.5,13401.0,15748.5,15748.0,14543.0,13123.5,12182.5,13343.5,12341.0,12095.5,9244.5,12965.0,13644.0,12770.0,12878.0,13652.0,14203.0,13272.5,15271.5,11969.5,9108.0,14062.5,33836.0,13735.5,22832.0,25609.0,17119.0,17173.5,25946.5,38275.5,16641.5,17268.0,15718.0,14427.0,22662.0,17930.0,17960.0,27558.5,11483.0,11555.5,13465.0,9229.0,11687.0,11179.0,10681.0,12404.5,12852.0,14733.0,11146.5,11128.0,16448.5,6265.0,8845.5,6448.0,8453.0,6399.0,12140.0,9703.5,14240.0,15973.0,14080.0,15142.0,15402.5,14971.0,16968.5,14301.5,14616.0,15986.0,9698.5,16087.5,17816.5,14670.0,9482.0,9042.0,17112.0,15081.5,20572.0,16398.0,13742.5,10605.5,8258.0,0.0,10790.0,8231.5,19260.0,14664.0,7182.5,13598.0
R_Vin4.jpg_persistence.pkl,11478.0,11128.5,10498.5,8433.0,13778.0,11140.0,10873.0,9171.5,10628.0,11678.5,9818.5,9492.0,9371.0,9372.5,10487.5,11344.5,9020.5,9184.5,8916.5,7056.5,8677.5,8087.0,9360.5,8619.0,10002.0,9474.0,9072.5,9067.0,10053.0,10152.0,10950.0,12521.0,13491.5,13843.0,27193.0,10654.5,16518.0,18579.5,9963.0,12468.5,30997.5,42448.0,19825.0,22729.0,20362.0,9483.5,16284.5,21820.0,21316.0,28106.0,7860.0,5074.5,9877.5,8486.0,9241.5,8722.0,6676.5,10517.5,8724.0,10072.0,10902.0,7052.5,17869.0,11021.0,6362.5,9667.0,11157.5,10011.0,19412.0,8109.5,9136.0,11497.0,8244.0,8843.0,10939.0,10676.5,10305.5,7851.0,7193.5,8361.5,7896.5,10923.5,14707.5,15279.0,10454.0,10674.5,18707.5,10965.0,21179.5,10815.5,13750.5,12937.0,8570.5,10790.0,0.0,9284.0,15526.0,21412.0,12313.5,16726.0
R_Vin5.jpg_persistence.pkl,7743.5,11900.5,12605.5,9297.0,13962.5,9696.0,12343.5,15404.0,13072.5,9885.0,11980.5,11815.5,12505.0,10783.5,12855.5,13550.0,13379.5,11508.5,11083.5,10930.5,10251.5,10201.0,7787.0,11552.0,11711.0,11658.5,10867.5,13411.5,12371.5,10989.5,10750.0,10831.0,7943.0,11002.5,28388.5,9194.0,19083.5,19938.0,11630.5,12315.5,25385.0,37924.0,15938.5,16207.5,15400.0,12558.5,18824.0,19410.0,15534.5,24742.0,9331.5,8906.0,11198.5,9700.5,9827.0,9080.0,7748.0,10527.5,9303.0,12117.0,12259.0,7876.5,14006.5,8916.0,9741.0,6092.5,9575.5,5874.5,13745.0,8300.0,11812.5,13667.0,11338.0,12816.5,13537.0,12763.0,12613.5,10822.5,12329.0,14599.5,7162.0,10750.5,12497.0,12066.0,6493.0,9113.5,14982.0,10260.5,16960.5,12307.0,15150.5,11969.5,7304.0,8231.5,9284.0,0.0,14357.5,17101.0,8547.0,12250.0
R_Vin6.jpg_persistence.pkl,16651.5,16178.5,12448.0,13505.0,12149.0,18612.5,19241.5,22450.5,19495.5,15684.0,22183.0,18837.0,17880.0,17544.0,16765.0,19742.0,21866.5,20175.0,20305.0,17388.5,16744.5,15323.5,18404.5,17267.0,18672.5,21602.0,17251.0,22061.0,20630.5,18144.0,10783.5,16135.0,18597.5,17154.5,15795.5,12712.0,13510.0,10670.5,11898.5,9458.0,33587.0,37623.0,21772.5,24773.0,21174.5,17830.0,18172.0,29900.5,21759.5,25251.0,15614.0,15057.5,17301.5,20274.0,17225.5,16604.0,14788.5,15929.0,12779.0,13769.5,23720.0,13013.0,13007.5,21223.5,20281.0,15412.5,17801.5,16298.5,25749.0,16094.5,14728.5,18078.5,15584.5,16533.0,19669.5,17559.5,16268.0,14289.0,17817.5,20408.5,15229.5,10470.0,12372.5,10199.5,14276.0,21016.5,16586.0,11190.0,13429.5,13446.0,26854.0,21105.0,16862.5,19260.0,15526.0,14357.5,0.0,30031.5,18377.0,17254.5
R_Vin7.jpg_persistence.pkl,18433.5,24122.0,26663.5,23068.0,28869.0,19012.0,23761.5,22699.0,24396.5,21264.5,21418.5,23077.0,24192.5,22737.0,25354.5,25013.5,24200.5,22515.5,21289.0,23490.0,22080.5,22363.5,18157.5,23201.0,22796.0,21644.0,22400.5,23043.5,23388.5,22233.5,25392.0,20902.0,12798.0,21271.5,44301.5,24066.5,32905.5,35900.0,27048.5,27712.5,26512.0,42814.0,21951.5,19530.0,19851.5,23908.5,32223.5,14297.5,21564.5,34776.0,21905.5,21864.0,22902.0,18262.5,20976.5,20530.0,20295.5,22419.0,23309.0,25325.5,19314.0,21257.5,25691.5,12535.5,18340.5,16562.0,15425.0,17302.5,9909.5,19928.0,24880.5,25824.0,23689.5,25314.0,24943.0,24697.0,26730.0,24092.5,24812.0,26195.5,19776.0,26332.5,27911.0,26410.5,17516.0,15141.5,24135.0,24998.0,30495.0,26022.5,18591.5,16909.5,18453.0,14664.0,21412.0,17101.0,30031.5,0.0,16501.5,22175.5
R_Vin8.jpeg_persistence.pkl,9801.0,14201.0,15703.0,12375.0,16905.0,11378.0,15716.0,18155.0,16428.5,10439.0,15835.0,14940.0,15351.0,14362.0,15699.0,16816.5,17202.5,15105.5,14596.0,14183.5,13366.0,12770.0,10688.5,14134.0,14744.5,15614.5,14064.0,16798.5,16234.5,14190.5,14634.5,12985.5,8650.0,11594.5,33262.5,13264.5,22885.0,25020.5,16992.5,16519.0,24063.0,34577.0,18155.5,13617.0,11734.5,17806.5,23050.0,19195.5,15398.5,23331.5,12339.5,12485.0,13985.5,12987.5,12986.5,11807.0,11113.0,12244.5,12996.0,14951.0,15294.5,11630.5,12502.0,9114.5,12751.0,6764.0,10876.5,7350.5,11606.5,10667.5,14891.5,16465.5,14051.0,15484.5,16517.0,15138.5,16847.5,14214.5,15788.0,18112.0,10469.0,15808.5,16903.0,12220.0,8122.0,12516.0,15915.5,15120.5,17594.5,15980.0,18500.5,13711.5,10897.0,7182.5,12313.5,8547.0,18377.0,16501.5,0.0,9293.0
R_Vin9.jpg_persistence.pkl,14002.0,17438.0,15811.0,14705.0,14559.0,16344.5,20105.5,22996.5,20420.0,14187.0,21694.0,19313.0,19096.0,18249.0,19576.5,20808.0,22377.5,20235.0,20232.5,18358.0,17591.5,16678.0,16858.5,18246.0,19258.5,21290.5,18041.0,22328.5,21114.0,18331.0,13386.5,13107.5,13305.5,11780.0,31862.0,15049.5,24005.0,24332.5,18503.5,14782.5,24253.5,31997.0,18901.5,13283.5,8580.5,21258.5,24630.0,22170.0,14872.5,16937.5,16053.0,16598.0,17815.5,19704.5,17523.0,15645.0,15318.0,16063.0,14992.5,17219.0,21786.5,15276.0,7234.5,15691.0,18549.0,10996.5,13080.0,12019.5,15431.5,15152.5,16432.0,20409.5,17437.0,18952.0,21125.5,19268.5,20002.0,17073.5,19851.5,23254.0,14311.0,17448.5,18447.5,10036.5,12034.0,19001.0,17147.5,17876.0,11953.5,18825.5,25052.0,16030.5,14419.0,13598.0,16726.0,12250.0,17254.5,22175.5,9293.0,0.0
